row_id,question,choices,answer,answer_letter,category,country,image_id,question_type,annotation_id,model_answer,Evaluation,run_time,EvalMethod
1682,ما التقنية الفنية المستخدمة في تزيين الأرضية التي تظهر في الصورة؟,['A. الزليجB. الرخامC. الخشب المزخرفD. الخزف'],الزليج,A,Architecture,Morocco,82770,multiple_choice,8834,A. الزليج,1.0,mc_letter,1.65
1683,ما هو اللون الذي يميز الطبق الذي كما يظهر في الصورة ويتم تحضيره في الأقدار الكبيرة؟,['A. اللون الأصفرB. اللون الأخضرC. اللون البني الغامقD. اللون الأحمر'],اللون البني الغامق,C,Food,Saudi_Arabia,133410,multiple_choice,10976,C. اللون البني الغامق,1.0,mc_letter,0.76
1684,ما هو نوع الزخرفة المستخدمة في تزيين المبنى كما يظهر في الصورة؟,['A. الزخارف الخشبيةB. الزخارف الهندسية والكتابيةC. الزخارف النحاسيةD. الزخارف الزجاجية'],الزخارف الهندسية والكتابية,B,Architecture,Iraq,78062,multiple_choice,15926,B. الزخارف الهندسية والكتابية,1.0,mc_letter,0.8
1686,ما هو السور الذي يظهر في الصورة ويحيط بالمدافن ويفصلها عن المنازل والطرقات؟,['A. سور المدينة الرومانيB. سور بيروت القديمةC. سور المقبرة الذي بناه العثمانيون عام 1892D. سور المباني السكنية'],سور المقبرة الذي بناه العثمانيون عام 1892,C,Geography,Lebanon,42352.png,multiple_choice,12590,C. سور المقبرة الذي بناه العثمانيون عام 1892,1.0,mc_letter,1.27
1688,ما هي الميزة الطبيعية التي تحيط بالمدينة، الظاهر في الصورة، والتي تضفي عليها جواً من الجمال والهدوء؟,['A. سلسلة من الجبالB. نهر يحيط بالمدينةC. شواطئ رمليةD. غابات كثيفة'],سلسلة من الجبال,A,Architecture,Yemen,586,multiple_choice,1679,A. سلسلة من الجبال,1.0,mc_letter,0.85
1691,الجامع الذي يظهر في الصورة تم افتتاحه في 28 أكتوبر 2016.,[],'TRUE',nan,Architecture,Oman,105397,true_false,4264,TRUE,1.0,true_false_exact,1.06
1692,ما هي الميزة المعمارية البارزة التي تتوسط المشهد كما يظهر في الصورة؟,['A. مبنى حديثB. منارة عاليةC. قبة ذهبية لامعةD. قبة زرقاء مزخرفة'],قبة ذهبية لامعة,C,Architecture,Iraq,78265,multiple_choice,16465,قبة ذهبية لامعة,1.0,mc_text_exact,1.31
1693,الظاهر في الصورة يشير إلى القبلة ويتميز بتصميمه المقوس. ما هو هذا العنصر؟,['A. المنبرB. المحرابC. النوافذD. الثريات'],المحراب,B,LandMarks,Libya,131633,multiple_choice,18112,B. المحراب,1.0,mc_letter,0.9
1695,السماء الصافية والغيوم البيضاء في الخلفية الظاهر في الصورة تعزز من جمال المشهد.,[],'TRUE',nan,Architecture,Iraq,78255,true_false,16438,صواب,1.0,true_false_exact,0.7
1697,"ما هو المقام الموسيقي الذي تبدأ به أغنية ""حبيبها""؟",['A. مقام حجازB. مقام نهاوندC. مقام كردD. مقام صبا'],مقام كرد,C,Music,Egypt,43052.png,multiple_choice,12741,مقام نهاوند,0.545,mc_text_anls,0.67
1698,ما هي المعالم الطبيعية التي تحيط بالمشهد الظاهر في الصورة؟,['A. الغابات الكثيفةB. الجبال الشاهقةC. الأنهار العميقةD. الشواطئ الرملية'],الجبال الشاهقة,B,Geography,Oman,21410.png,multiple_choice,10323,B. الجبال الشاهقة,1.0,mc_letter,1.22
1700,كما يظهر في الصورة، تم بناء القبور من الحجارة المحلية غير المتماثلة.,[],'TRUE',nan,Geography,UAE,9380.png,true_false,15144,"صواب/خطأ
TRUE",1.0,true_false_exact,2.01
1702,ما هي النشاطات السياحية التي يمكن ممارستها في المكان الذي يظهر في الصورة في وادي رم؟,['A. الصيد في الغاباتB. السباحة في البحيراتC. ركوب المناطيدD. الغوص البحري'],ركوب المناطيد,C,Geography,Jordan,52655.png,multiple_choice,24954,ركوب المناطيد,1.0,mc_text_exact,0.95
1704,ما هي التضاريس الطبيعية التي تحيط بالبلدة كما يظهر في الصورة؟,['A. جبال عالية وشديدة الانحدارB. شواطئ رمليةC. سهول خصبة وواسعةD. تلال خضراء مغطاة بالأشجار والمنازل المتناثرة'],تلال خضراء مغطاة بالأشجار والمنازل المتناثرة,D,Geography,Lebanon,21305.png,multiple_choice,12362,D. تلال خضراء مغطاة بالأشجار والمنازل المتناثرة,1.0,mc_letter,1.51
1705,ما هي المادة الرئيسية التي استخدمت في بناء المبنى الذي يظهر في الصورة؟,['A. الرخام والزجاجB. الحصى والطين والحجارة الكبيرةC. الطوب الأحمر والبلاستيكD. الخشب والمعادن'],الحصى والطين والحجارة الكبيرة,B,Architecture,Oman,105436,multiple_choice,4307,B. الحصى والطين والحجارة الكبيرة,1.0,mc_letter,1.0
1706,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بتصميم نصف دائري مع زخارف هندسية معقدة؟,['A. النوافذ الخشبيةB. الأقواس الدائريةC. الجدران الطينيةD. القمرية'],القمرية,D,Architecture,Yemen,454,multiple_choice,53,B. الأقواس الدائرية,0.0,mc_letter,1.29
1707,ما هي الأرضيات التي تغطي المسجد الظاهر في الصورة؟,['A. الخشب الطبيعيB. الرخام الأبيض اللامعC. البلاط الملونD. الجرانيت'],الرخام الأبيض اللامع,B,Architecture,Saudi_Arabia,32230,multiple_choice,8529,B. الرخام الأبيض اللامع,1.0,mc_letter,0.94
1710,كيف تبدو السماء في المنطقة التي كما يظهر في الصورة؟,['A. مغبرةB. صافيةC. مطريةD. غائمة'],صافية,B,Architecture,Iraq,78241,multiple_choice,16434,B. صافية,1.0,mc_letter,3.46
1714,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بزخارف هندسية وكتابية دقيقة؟,['A. القوس المدببB. السردابC. الحوشD. الحاجز الحجري'],القوس المدبب,A,Architecture,Iraq,78062,multiple_choice,15926,A. القوس المدبب,1.0,mc_letter,0.81
1715,ما هي الفترة التاريخية التي يعود إليها الموقع الأثري الظاهر في الصورة؟,['A. العصر الحديديB. العصر الإسلاميC. العصر البرونزيD. العصر الحديث'],العصر البرونزي,C,Geography,UAE,9373.png,multiple_choice,15647,C. العصر البرونزي,1.0,mc_letter,1.14
1716,ما هي القرية اللبنانية التي تقع في موقع جغرافي فريد كما يظهر في الصورة؟,['A. زغرتاB. البترونC. كفرقاهلD. الضنية'],كفرقاهل,C,Geography,Lebanon,1302.png,multiple_choice,12581,ب. البترون,0.0,mc_no_match,0.78
1717,الهيكل الذي يظهر في الصورة تم بناؤه في العصر العثماني.,[],'FALSE',nan,Architecture,Saudi_Arabia,32308,true_false,8680,FALSE,1.0,true_false_exact,7.82
1719,تربة الباي هي ضريح ملكي للبايات الحسينيين الذين حكموا تونس من عام 1705 إلى 1957.,[],'TRUE',nan,Architecture,Tunisia,45047,true_false,198,"تربة الباي هي ضريح ملكي للبايات الحسينيين الذين حكموا تونس من عام 1705 إلى 1957.

صواب/خطأ: TRUE",1.0,true_false_exact,1.34
1720,ما هو الهدف من إقامة السوق الذي يظهر في الصورة؟,['A. تشجيع السياحة الدينيةB. جذب العائلات المحلية والزائرة للأردنC. تعزيز التجارة الدوليةD. تنظيم معارض الفن الحديث'],جذب العائلات المحلية والزائرة للأردن,B,LandMarks,Jordan,66919,multiple_choice,24170,B. جذب العائلات المحلية والزائرة للأردن,1.0,mc_letter,1.59
1721,هل السوق الذي يظهر في الصورة يقع في الجزء الجنوبي من سلطنة عُمان..؟,[],'FALSE',nan,Geography,Oman,16925.png,true_false,10330,FALSE,1.0,true_false_exact,0.81
1722,هل يقام سوق جارا في كل يوم جمعة خلال شهر أيار / مايو وينتهي في شهر تشرين الأول / أكتوبر؟,[],'TRUE',nan,LandMarks,Jordan,66920,true_false,24171,FALSE,0.0,true_false_exact,4.93
1723,ما هو التمثال الذي يظهر في الصورة ويعود إلى الحضارة اليونانية القديمة؟,['A. تمثال إيزيس بيرسيفونيB. تمثال أبولوC. تمثال هرمسD. تمثال زيوس'],تمثال إيزيس بيرسيفوني,A,LandMarks,Libya,131568,multiple_choice,18061,تمثال إيزيس بيرسيفوني,1.0,mc_text_exact,0.75
1725,ما هو المهرجان الذي يحتفل به الناس كما يظهر في الصورة؟,['A. مهرجان الكليجاB. مهرجان الطعام الدوليC. مهرجان الفنونD. مهرجان الربيع'],مهرجان الكليجا,A,Food,Bahrain,46706,multiple_choice,6439,A. مهرجان الكليجا,1.0,mc_letter,1.05
1727,ما هي الميزة الطبيعية التي تحيط بالقبور الجنائزية القديمة كما يظهر في الصورة؟,['A. المناظر الطبيعية الصحراويةB. الجبال الشاهقةC. الشواطئ الرمليةD. الغابات الكثيفة'],المناظر الطبيعية الصحراوية,A,Geography,UAE,9385.png,multiple_choice,15631,A. المناظر الطبيعية الصحراوية,1.0,mc_letter,1.17
1729,ما هو المعلم الذي يظهر في الصورة ويؤكد أن بناء القصر يعود إلى فترة ما بعد الفتح الإسلامي للعراق؟,['A. النافورة المركزيةB. الحديقة الواسعةC. المسجد الصغيرD. السوق التجاري'],المسجد الصغير,C,Architecture,Iraq,78345,multiple_choice,17110,C. المسجد الصغير,1.0,mc_letter,0.85
1734,البرج القديم الذي يظهر في الصورة يعكس الأهمية التاريخية للمدينة.,[],'TRUE',nan,Geography,Mauritania,63958.png,true_false,13824,صواب/خطأ: TRUE,1.0,true_false_exact,0.73
1735,ما هو لون الكرات الصغيرة التي يظهر في الصورة؟,['A. لونها أبيض ناصعB. لونها بني فاتحC. لونها أحمر غامقD. لونها أصفر مشرق'],لونها أصفر مشرق,D,Food,Saudi_Arabia,133356,multiple_choice,10972,اختيار من متعدد: D. لونها أصفر مشرق,0.0,mc_no_match,1.07
1737,ما هو العصر الذي يعود إليه الموقع الذي يظهر في الصورة؟,['A. العصر الإسلاميB. العصر الحديثC. العصر البرونزيD. العصر الحديدي'],العصر البرونزي,C,Geography,UAE,9393.png,multiple_choice,10656,C. العصر البرونزي,1.0,mc_letter,1.29
1739,الجسور والمباني المرتفعة الظاهر في الصورة تشير إلى أن المكان يقع في منطقة حضرية مزدحمة في الكويت.,[],'TRUE',nan,Geography,Kuwait,61630.png,true_false,17938,صواب,1.0,true_false_exact,0.9
1740,ما هي المادة التي تبدو أنها تم استخدامها في بناء الأعمدة والدعائم؟,['A. الحجر الجيريB. الرخامC. الطوب الأحمرD. الخشب'],الطوب الأحمر,C,Architecture,Egypt,107054,multiple_choice,504,A. الحجر الجيري,0.0,mc_letter,2.22
1742,الجبة القبائلية الأمازيغية تستخدم فقط في المناسبات الخاصة.,[],'FALSE',nan,Clothes,Algeria,8214.png,true_false,26330,"صواب/خطأ
TRUE",0.0,true_false_exact,1.04
1743,ما هو الحيوان الذي يظهر في الصورة ويعكس التراث الثقافي للإمارة؟,['A. الخيل العربية الأصيلةB. الجمل المزخرف بزينة تقليديةC. النعام الصحراويD. الغزال العربي'],الجمل المزخرف بزينة تقليدية,B,Geography,UAE,50332.png,multiple_choice,15636,B. الجمل المزخرف بزينة تقليدية,1.0,mc_letter,1.15
1744,ما هو المعلم التاريخي الذي يظهر في الصورة ويعد مثالًا على العمارة التقليدية في البحرين؟,['A. بيت الحاكم السابق عيسى بن علي آل خليفةB. المسجد الكبير في المنامةC. قصر البحرين الملكيD. السوق المركزي في المحرق'],بيت الحاكم السابق عيسى بن علي آل خليفة,A,Geography,Bahrain,14016.png,multiple_choice,14789,A. بيت الحاكم السابق عيسى بن علي آل خليفة,1.0,mc_letter,1.05
1745,ما هو الشكل الهندسي للهيكل الكبير الذي يظهر في الصورة؟,['A. مربع الشكلB. دائري الشكلC. مستطيل الشكلD. مثلث الشكل'],مربع الشكل,A,Architecture,Iraq,78340,multiple_choice,17103,"اختيار من متعدد:
C. مستطيل الشكل",0.0,mc_no_match,1.08
1750,كما يظهر في الصورة، فإن المينارتين العاليتين للمسجد مزودتان بساعة كبيرة.,[],'FALSE',nan,Architecture,Iraq,78020,true_false,15906,TRUE,0.0,true_false_exact,0.63
1751,كما يظهر في الصورة، تم بناء المدرج في البتراء خلال فترة حكم الملك الحارث الرابع.,[],'TRUE',nan,Architecture,Jordan,91196,true_false,16257,FALSE,0.0,true_false_exact,1.75
1752,ما هو المنتج التقليدي الذي يظهر في الصورة ويُعرض في ترتيب منظم مع ألوان متنوعة؟,['A. المنسوجات التقليديةB. الأحذية الملونةC. السلال اليدويةD. الأقمشة الزخرفية'],الأحذية الملونة,B,Architecture,Tunisia,45082,multiple_choice,1356,B. الأحذية الملونة,1.0,mc_letter,0.87
1753,الشدة التلمسانية هو لباس تقليدي ينحدر من مدينة مستغانم.,[],'FALSE',nan,Clothes,Algeria,55496.png,true_false,26338,صواب,0.0,true_false_exact,1.34
1754,ما هو المعلم الديني الذي يظهر في الصورة ويبرز أهمية الدين في حياة أهل البلدة؟,['A. الكنيسةB. المسجدC. المعبدD. الدير'],المسجد,B,Geography,Lebanon,2949.png,multiple_choice,12358,A. الكنيسة,0.0,mc_letter,1.01
1755,ما هي الزخارف التي تزين الواجهات الخارجية للمعلم كما يظهر في الصورة؟,['A. زخارف خشبية ونوافذ مزخرفةB. زخارف جصية وأعمدة إيطاليةC. زخارف رخامية وقباب خضراءD. زخارف فخارية وأبواب معدنية'],زخارف جصية وأعمدة إيطالية,B,Architecture,Tunisia,45051,multiple_choice,194,زخارف رخامية وقباب خضراء,0.0,mc_no_match,1.51
1756,ما هو الجو السائد في الصورة بين الحضور؟,['A. جو من التوتر والقلقB. جو من الحزن والاحترام الشديدC. جو من الحماس والنشاطD. جو من الفرح والاحتفال'],جو من الحزن والاحترام الشديد,B,Music,Egypt,44376.png,multiple_choice,17672,B. جو من الحزن والاحترام الشديد,1.0,mc_letter,0.83
1757,ما هو التفاصيل الفنية التي تتوسط السقف كما يظهر في الصورة؟,['A. النقوش العربيةB. المصباح الكريستالC. الزخارف الهندسيةD. القبة المضلعة'],القبة المضلعة,D,Architecture,Syria,123476,multiple_choice,770,A. النقوش العربية,0.0,mc_letter,1.43
1758,كما يظهر في الصورة، توجد رايتان تحملان ألوان العلم الإماراتي الأحمر والأخضر والأسود والأبيض.,[],'TRUE',nan,Geography,UAE,81668.png,true_false,16148,صواب/خطأ: TRUE,1.0,true_false_exact,1.21
1761,يُعتبر شيخ المحشي طبقًا شعبيًا في لبنان وتركيا,[],'TRUE',nan,Food,Lebanon,105024,true_false,11739,TRUE,1.0,true_false_exact,1.71
1762,ما هو النوع من المطاعم الذي يظهر في الصورة حيث يتم تقديم هذا الطبق؟,['A. مطعم للوجبات السريعةB. مطعم فاخرC. مطعم للحلوياتD. مطعم للشواء'],مطعم للوجبات السريعة,A,Food,Egypt,68170,multiple_choice,8850,D. مطعم للشواء,0.0,mc_letter,1.58
1763,ما هو الشعار الذي يظهر في الصورة ويشير إلى أهمية السياحة في قطر؟,['A. شعار الهيئة العامة للبيئة في قطرB. شعار الهيئة العامة للرياضة في قطرC. شعار الهيئة العامة للسياحة في قطرD. شعار وزارة الثقافة في قطر'],شعار الهيئة العامة للسياحة في قطر,C,Geography,Qatar,48568.png,multiple_choice,14247,C. شعار الهيئة العامة للسياحة في قطر,1.0,mc_letter,0.57
1765,ما هو النفق المائي الذي يظهر في الصورة ويعتبر إبداعًا هندسيًا في القرية؟,['A. عين عليوهB. نفق البحرينC. نفق الفينيقيينD. نفق الجنبية'],عين عليوه,A,Geography,Bahrain,26512.png,multiple_choice,14779,B. نفق البحرين,0.0,mc_letter,0.74
1766,ما هو المكون الذي يُدهن على العجينة؟,['A. الزبدةB. الحليبC. السمن أو الزيتD. العسل'],السمن أو الزيت,C,Food,Egypt,68316,multiple_choice,363,C. السمن أو الزيت,1.0,mc_letter,0.87
1767,التيجان المنحوتة التي تظهر في الصورة مزخرفة بأسلوب بيزنطي.,[],'TRUE',nan,Architecture,Iraq,78342,true_false,17107,FALSE,0.0,true_false_exact,2.01
1768,ما هي المنطقة الأثرية القديمة التي تقع في سلطنة عمان، كما يظهر في الصورة، وترتفع حوالي 180 متراً فوق سطح البحر؟,['A. صحارB. ميناء صحارC. حورى برغاD. جبل غرابه'],حورى برغا,C,Architecture,Oman,105522,multiple_choice,4450,جبل غرابه,0.0,mc_no_match,0.92
1769,ما هو العنصر الزخرفي الذي يزين الجدران كما يظهر في الصورة؟,['A. الخشب المنحوتB. الرخام الأبيضC. الزجاج الملونD. النقوش وأطر المرمر الأزرق'],النقوش وأطر المرمر الأزرق,D,Architecture,Iraq,78061,multiple_choice,15925,D. النقوش وأطر المرمر الأزرق,1.0,mc_letter,1.53
1770,ما هي الميزة الجغرافية التي تظهر في الصورة وتعكس الطبيعة الصحراوية للمنطقة في ذلك الوقت؟,['A. الجبال الشاهقةB. الغابات الكثيفةC. الأنهار العميقةD. الرمال والصحراء'],الرمال والصحراء,D,Geography,UAE,50315.png,multiple_choice,16096,D. الرمال والصحراء,1.0,mc_letter,0.79
1771,ما هي الشجرة الكبيرة التي تحيط بالدير كما يظهر في الصورة وذات أهمية دينية؟,['A. شجرة صنوبرB. شجرة توتC. شجرة زيتونD. شجرة نخيل'],شجرة توت,B,Architecture,Palestine,3101,multiple_choice,948,C. شجرة زيتون,0.0,mc_letter,1.68
1774,ما هو المبنى الذي يتوسط المشهد في الصورة ويضيء في الليل بضوء أبيض مشرق؟,['A. برج الكويتB. برج الخليجC. برج التحريرD. برج الحمراء'],برج التحرير,C,Architecture,Kuwait,106946,multiple_choice,14422,A. برج الكويت,0.0,mc_letter,0.88
1775,الثمار المميزة التي تظهر في الصورة تستخدم في الطب التقليدي لعلاج بعض الأمراض.,[],'TRUE',nan,Geography,Saudi_Arabia,11377.png,true_false,13473,"صواب/خطأ
TRUE",1.0,true_false_exact,1.62
1778,يعود تاريخ صناعة كعك العيد في مصر إلى العهد المصري القديم.,[],'صحيح',nan,Food,Egypt,68209,true_false,281,FALSE,0.0,true_false_exact,0.74
1779,هل يُعتبر سوق جارا سوقاً موسمياً يبدأ أسبوعياً في كل يوم جمعة خلال شهر أيار ويستمر حتى شهر تشرين الأول؟,[],'TRUE',nan,LandMarks,Jordan,66916,true_false,24167,FALSE,0.0,true_false_exact,1.03
1781,ما هو المعلم الأثري الذي يظهر في الصورة ويتكون من عدة أقسام مترابطة تشكل ساحة داخلية مفتوحة؟,['A. البتراءB. قلعة الكركC. قلعة عجلونD. قصر الحسا'],قصر الحسا,D,Geography,Jordan,66981.png,multiple_choice,24937,قلعة الكرك,0.0,mc_no_match,0.87
1782,ما هي الميزة الطبيعية التي تحيط بالقرية كما يظهر في الصورة؟,['A. الغابات الكثيفةB. الصخور البركانيةC. البحيرات الطبيعيةD. الأشجار والنباتات الخضراء'],الأشجار والنباتات الخضراء,D,Geography,Jordan,56703.png,multiple_choice,24932,B. الصخور البركانية,0.0,mc_letter,1.18
1783,ما هو الزي التقليدي الذي يظهر في الصورة ويتميز بكونه معطفاً فضفاضاً يحمي من الظروف الجوية؟,['A. الجلبابB. الثوبC. القشابيةD. الدشداشة'],القشابية,C,Clothes,Algeria,8207.png,multiple_choice,26385,A. الجلباب,0.0,mc_letter,1.19
1785,ما هي الآلة الموسيقية الخاصة التي تستخدم في العزف على الأوتار الظاهر في الصورة؟,['A. أصابع العازفB. عصا خشبيةC. مطرقة صغيرةD. ريشة مصنوعة من ريش النسر'],ريشة مصنوعة من ريش النسر,D,Music,Yemen,22609.png,multiple_choice,9898,B. عصا خشبية,0.0,mc_letter,0.95
1786,كما يظهر في الصورة، تمر السيارات تحت المعلم المعماري بمدخل المدينة.,[],'TRUE',nan,LandMarks,Algeria,5257,true_false,26460,صواب,1.0,true_false_exact,0.96
1787,ما هي الآثار التي تظهر في الصورة والتي تشير إلى وجود مباني رومانية سابقة؟,['A. الأعمدة الحجرية المتهالكة والأقواس القديمةB. المباني الدائريةC. الكهوف المقدسةD. المناضد الصخرية'],الأعمدة الحجرية المتهالكة والأقواس القديمة,A,LandMarks,Algeria,5327,multiple_choice,26466,A. الأعمدة الحجرية المتهالكة والأقواس القديمة,1.0,mc_letter,1.45
1788,ما هي الميزة المعمارية الظاهر في الصورة والتي تسمح بدخول الضوء الطبيعي إلى المبنى؟,['A. فتحات تهويةB. ألواح زجاجية كبيرةC. نوافذ دائريةD. خطوط خشبية صفراء'],خطوط خشبية صفراء,D,Geography,Qatar,58506.png,multiple_choice,14174,B. ألواح زجاجية كبيرة,0.0,mc_letter,0.95
1789,ما هو المعلم التاريخي الذي يظهر في الصورة ويعود تاريخه إلى القرن السابع عشر؟,['A. مجمع وقف إبشير مصطفى باشاB. متحف بيت أجقباشC. حمام وقف بيرم باشاD. متحف بيت غزالة'],مجمع وقف إبشير مصطفى باشا,A,Architecture,Syria,123526,multiple_choice,836,B. متحف بيت أجقباش,0.0,mc_letter,1.11
1790,كما يظهر في الصورة، تم بناء قصر السيف باستخدام المواد الأولية البسيطة مثل الطين وحجر البحر والأخشاب والمعادن.,[],'TRUE',nan,Architecture,Kuwait,106882,true_false,14437,TRUE,1.0,true_false_exact,0.81
1791,ما هي الميزة المعمارية التي تحيط بالمدينة العتيقة؟,['A. الأسواق المغطاةB. الأسوارC. الأبواب المزخرفةD. القصور القديمة'],الأسوار,B,Architecture,Tunisia,45082,multiple_choice,1356,A. الأسواق المغطاة,0.0,mc_letter,0.91
1794,ما هو الرمز الذي يظهر في الصورة وراء التماثيل؟,['A. منصة خشبيةB. حاجز أحمرC. لوحة تاريخيةD. مجسم لصاروخ أبيض'],مجسم لصاروخ أبيض,D,Architecture,Egypt,107123,multiple_choice,864,مجسم لصاروخ أبيض,1.0,mc_text_exact,1.24
1796,ما هي الميزة الجغرافية التي تحيط بالمنطقة كما يظهر في الصورة؟,['A. وادي ضيق شديد الانحدارB. جبل عالٍC. سهل مفتوحD. نهر واسع'],وادي ضيق شديد الانحدار,A,Geography,Jordan,31321.png,multiple_choice,24931,A. وادي ضيق شديد الانحدار,1.0,mc_letter,1.2
1797,ما هو الطائر الذي يظهر في الصورة ويعيش في عدة دول في شبه الجزيرة العربية؟,['A. حجل عربيB. بومC. طوقانD. نورس'],حجل عربي,A,Fauna,Saudi_Arabia,36394.png,multiple_choice,13092,A. حجل عربي,1.0,mc_letter,1.23
1798,ما هو المعلم المعماري الذي يظهر في الصورة ويتميز بتصميمه الإسلامي المميز مع الأقواس والزخارف؟,['A. القصر الأحمرB. السوق المركزيC. المسجد الكبيرD. قصر السيف'],قصر السيف,D,Architecture,Kuwait,106882,multiple_choice,14437,المسجد الكبير,0.0,mc_no_match,0.86
1799,ما هو الطبق الذي يظهر في الصورة ويُعتبر من الحلويات الشعبية التراثية في المطبخ السوداني؟,['A. الكنافةB. مديدة الحلبةC. البقلاوةD. الحلاوة'],مديدة الحلبة,B,Food,Sudan,101068,multiple_choice,14809,بقلاوة,0.0,mc_no_match,0.72
1801,ما هي الميزة الجغرافية التي تتميز بها البلدة الظاهر في الصورة؟,['A. تقع في جبل لبنانB. تقع في الساحلC. تقع في قضاء النبطيةD. تقع في سهل البقاع'],تقع في قضاء النبطية,C,Geography,Lebanon,5019.png,multiple_choice,12529,D. تقع في سهل البقاع,0.0,mc_letter,1.78
1805,ما هو العنصر الطبيعي الذي يضفي لمسة من الحياة على المشهد الصحراوي كما يظهر في الصورة؟,['A. بحيرةB. نهر صغيرC. حديقة مزروعةD. شجرة وحيدة'],شجرة وحيدة,D,Geography,Mauritania,28530.png,multiple_choice,13654,D. شجرة وحيدة,1.0,mc_letter,1.57
1809,ما هو النوع من النشاط الذي يظهر في الصورة ويتعلق بالاقتصاد في سترة؟,['A. التعليم والبحث العلميB. الزراعة والصيدC. النشاط التجاري والصناعيD. السياحة والترفيه'],النشاط التجاري والصناعي,C,Geography,Bahrain,54754.png,multiple_choice,14762,C. النشاط التجاري والصناعي,1.0,mc_letter,1.14
1810,ما هو المكان الذي يظهر في الصورة والذي كان يستخدم لعرض الفرق الموسيقية مجاناً للجمهور كل يوم جمعة؟,['A. الحديقة الواسعةB. الكازينو الصيفيC. كشك الموسيقىD. المسرح الرئيسي'],كشك الموسيقى,C,Music,Egypt,43694.png,multiple_choice,20335,B. الكازينو الصيفي,0.0,mc_letter,1.0
1811,ما هو الوقت الذي يشير إليه الضوء الذي يظهر في الصورة؟,['A. الليلB. الظهيرةC. وقت متأخر من بعد الظهر أو في المساءD. الصباح الباكر'],وقت متأخر من بعد الظهر أو في المساء,C,Geography,Kuwait,4451.png,multiple_choice,18484,C. وقت متأخر من بعد الظهر أو في المساء,1.0,mc_letter,1.43
1812,ما هو الموقع الجغرافي للمدينة التي تشتهر بالمعالم الأثرية والدينية كما يظهر في الصورة؟,['A. سامراءB. بغدادC. كربلاءD. الموصل'],سامراء,A,Architecture,Iraq,78259,multiple_choice,16443,A. سامراء,1.0,mc_letter,1.18
1813,ما هي الفرقة الموسيقية التي أسسها أبناء الشخص الذي يظهر في الصورة في نهاية السبعينيات؟,['A. فرقة الموسيقى العربيةB. فرقة فور إم الموسيقيةC. أوركسترا القاهرة السيمفونيD. فرقة المسرح الغنائي'],فرقة فور إم الموسيقية,B,Music,Egypt,84031.png,multiple_choice,20224,فرقة فور إم الموسيقية,1.0,mc_text_exact,2.24
1815,يعد الظاهر في الصورة من أهم المعالم في مدينة شهارة باليمن.,[],نعم,nan,Architecture,Yemen,574,true_false,2548,صواب/خطأ: TRUE,1.0,true_false_exact,1.15
1817,حديثة هيسبيريديس تشير إلى مكان في ليبيا القديمة يرتبط ببنات المساء. ما هو هذا المكان؟,['A. حديقة غناء في العالم المحظوظB. حديقة النخيلC. حديقة الأزهارD. حديقة الفواكه'],حديقة غناء في العالم المحظوظ,A,LandMarks,Libya,131706,multiple_choice,18177,A. حديقة غناء في العالم المحظوظ,1.0,mc_letter,1.27
1818,الآلة الموسيقية التي تظهر في الصورة تُستخدم في العديد من الفعاليات الاجتماعية في البحرين.,[],'TRUE',nan,Music,Bahrain,64723.png,true_false,14686,"صواب/خطأ
TRUE",1.0,true_false_exact,0.84
1819,ما هو العنصر الذي يظهر في الصورة ويستخدم في المباني الحديثة كعنصر جمالي ووظيفي في اليمن؟,['A. النافذة المقوسةB. الحاجز الحجريC. القمريةD. الزخارف الخشبية'],القمرية,C,Architecture,Yemen,457,multiple_choice,54,A. النافذة المقوسة,0.0,mc_letter,0.95
1820,البيوت الموصلية القديمة كانت تستخدم السقوف المقوسة لعدة أغراض، بما في ذلك تخفيف الحرارة المتسربة داخل المباني كما يظهر في الصورة.,[],'TRUE',nan,Architecture,Iraq,78081,true_false,15997,صواب,1.0,true_false_exact,0.78
1821,الظاهر في الصورة هو مئذنة ترتفع في السماء بتصميم معماري فريد. هذا المبنى لم يتأثر مثل بقية الجوامع في مدينة حماة لدرجة الخراب الشديد نتيجة مجزرة حماة عام 1982م.,[],'TRUE',nan,Architecture,Syria,123406,true_false,714,صواب,1.0,true_false_exact,0.89
1823,ما هو النوع الغنائي الذي ينتمي إليه الفن الذي تمارسه الفرقة الظاهرة في الصورة؟,['A. الحوزيB. المالوف الأندلسيC. الرايD. الشلحي'],الحوزي,A,Music,Algeria,22629.png,multiple_choice,27362,B. المالوف الأندلسي,0.0,mc_letter,0.88
1825,الظاهر في الصورة يشير إلى أن مدينة الباحة تتميز بوجود العديد من الغابات الكثيفة.,[],'TRUE',nan,Geography,Saudi_Arabia,45000.png,true_false,9487,FALSE,0.0,true_false_exact,0.64
1826,ما هو العنصر الذي يظهر في الصورة ويُظهر تنظيمًا دقيقًا للقطع الأثرية؟,['A. لوحات معلقةB. ممرات مضاءةC. خزانات زجاجيةD. أرفف خشبية'],خزانات زجاجية,C,Architecture,Palestine,3047,multiple_choice,9130,خزانات زجاجية,1.0,mc_text_exact,1.22
