row_id,question,choices,answer,answer_letter,category,country,image_id,question_type,annotation_id,model_answer,Evaluation,run_time,EvalMethod
2821,كم عدد المصلين الذين يمكن أن تستوعبهم قاعة الصلاة الرئيسية كما يظهر في الصورة؟,['A. 6000 مصلB. 4500 مصلC. 3000 مصلD. 5000 مصل'],4500 مصل,B,Architecture,Oman,105390,multiple_choice,4133,C,0.0,mc_letter,1.13
2822,ما هو الطول التقريبي للبنية التي يظهر في الصورة؟,['A. يبلغ طول جسر شهارة حوالي 20 متراًB. يبلغ طوله حوالي 30 متراًC. يبلغ طوله حوالي 50 متراًD. يبلغ طوله حوالي 10 أمتار'],يبلغ طول جسر شهارة حوالي 20 متراً,A,Architecture,Yemen,574,multiple_choice,2548,C,0.0,mc_letter,2.67
2823,ما هو المدخل الرئيسي الذي يظهر في الصورة؟,['A. البئر المائيB. باب القلعة الرئيسيC. البرج المراقبةD. الحديقة الداخلية'],باب القلعة الرئيسي,B,Architecture,Iraq,78348,multiple_choice,17113,C,0.0,mc_letter,1.47
2824,ما هو البناء الضخم الذي يظهر في الصورة ويعكس التكنولوجيا المتقدمة في إدارة المياه؟,['A. الحصن الحربيB. القصر الملكيC. سد مأرب القديمD. المسجد الكبير'],سد مأرب القديم,C,Architecture,Yemen,560,multiple_choice,1671,C,1.0,mc_letter,1.27
2825,ما هو المكون الرئيسي لحشوة الكليجا؟,['A. الزبيبB. التمرC. الجوزD. السمسم'],التمر,B,Geography,Libya,44635.png,multiple_choice,19103,TRUE,0.0,mc_no_match,4.05
2829,ما هو اللباس التقليدي الذي يتميز بتصميم فضفاض وواسع ويظهر جزء منه في الصورة؟,['A. البنوار السطايفيB. الدشداشةC. الثوب العربيD. القفطان المغربي'],البنوار السطايفي,A,Clothes,Algeria,8216.png,multiple_choice,26355,C,0.0,mc_letter,1.58
2830,ما هو المعلم التاريخي الذي يظهر في الصورة ويحمل اسم الملك الذي بناه؟,['A. القبةB. الضريح الملكيC. المئذنة المثمنةD. جامع أبي الفداء'],جامع أبي الفداء,D,Architecture,Syria,123447,multiple_choice,736,C,0.0,mc_letter,1.57
2831,ما هو الطراز المعماري التقليدي الذي يظهر في الصورة؟,['A. الطراز الإغريقيB. الطراز الرومانيC. الطراز الحديثD. الطراز المعماري التقليدي للمدينة'],الطراز المعماري التقليدي للمدينة,D,LandMarks,Libya,131732,multiple_choice,18205,TRUE,0.0,mc_no_match,1.08
2832,ما هو اللون الرئيسي للزي التقليدي الذي يظهر في الصورة؟,['A. الحايك أبيض اللونB. الزي أزرق اللونC. الزي أسود اللونD. الزي أحمر اللون'],الحايك أبيض اللون,A,Clothes,Algeria,8226.png,multiple_choice,26354,TRUE,0.0,mc_no_match,0.99
2833,ما هو الفن الشعبي الذي يظهر في الصورة ويعبر عن مشاعر الغواصين وتجاربهم في البحر؟,['A. الشيلةB. الموالC. الرقصة التقليديةD. الغناء'],الشيلة,A,Music,Qatar,61095.png,multiple_choice,14140,C,0.0,mc_letter,1.76
2834,كما يظهر في الصورة، يقع المعلم الديني في منطقة تحيط بها مجموعة من الأشجار والبساتين.,[],'TRUE',nan,Architecture,Palestine,3112,true_false,960,TRUE,1.0,true_false_exact,1.2
2835,ما هي الفترة التي تم بناء المدافن التي تظهر في الصورة خلالها؟,['A. بين عامي 1000 و 500 قبل الميلادB. بين عامي 3200 و 2700 قبل الميلادC. بين عامي 4000 و 3500 قبل الميلادD. بين عامي 2000 و 1500 قبل الميلاد'],بين عامي 3200 و 2700 قبل الميلاد,B,Geography,UAE,9387.png,multiple_choice,10796,C,0.0,mc_letter,1.14
2837,هل كما يظهر في الصورة، تحيط بالقلعة أشجار وزهور تضفي عليها جواً من الطبيعة والجمال. صحيح أم خاطئ؟,[],'TRUE',nan,Architecture,Oman,105448,true_false,4315,TRUE,1.0,true_false_exact,1.04
2839,ما هو المبنى الذي يظهر في الصورة وتم افتتاحه رسميًا في عام 1963م من قبل الملك سعود؟,['A. القصر الملكي في الرياضB. مطار الظهران الدوليC. المسجد الحرام في مكةD. الجامعة الإسلامية في المدينة'],مطار الظهران الدولي,B,Architecture,Saudi_Arabia,32274,multiple_choice,6826,C,0.0,mc_letter,1.59
2840,ما هي المباني التي تم ترميمها والتي تستخدم كغرف فندقية في القرية التي يظهر في الصورة؟,['A. البيوت المرممةB. المساجد القديمةC. المنازل الحديثةD. المباني الحكومية'],البيوت المرممة,A,Geography,Jordan,56703.png,multiple_choice,24932,C,0.0,mc_letter,1.12
2841,ما هي العناصر التي تحيط بالمنطقة التي كما يظهر في الصورة؟,['A. أشجار ونباتات بريةB. مجمعات سكنية حديثةC. حدائق منسقة ومنتظمةD. ملاعب رياضية'],أشجار ونباتات برية,A,Architecture,Lebanon,19274,multiple_choice,12005,TRUE,0.0,mc_no_match,1.1
2843,ترتبط هذه القطعة الفخارية بموقع أسطوري في الأساطير اليونانية. ما هو اسم هذا الموقع؟,['A. العالم المحظوظB. حديقة هيسبيريديسC. جبال الأطلسD. تارتيسوس'],حديقة هيسبيريديس,B,LandMarks,Libya,131706,multiple_choice,18177,C,0.0,mc_letter,1.49
2844,ما هي الزوارق التي يستخدمها السكان المحليون للتنقل في المنطقة التي الظاهر في الصورة؟,['A. اليخوتB. المشحوفC. الكاياكD. القوارب البخارية'],المشحوف,B,Architecture,Iraq,78241,multiple_choice,16434,C,0.0,mc_letter,1.09
2845,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بتفاصيل دقيقة ومحاط بقوس حجري مقوس؟,['A. الجدران المبنية من الحجارة الطبيعيةB. المبنى الأبيض المجاورC. الباب الرئيسي لتربة البايD. اللوحة المعدنية'],الباب الرئيسي لتربة الباي,C,Architecture,Tunisia,45053,multiple_choice,204,C,1.0,mc_letter,1.36
2846,ما هو المعلم الطبيعي الذي يحيط بالكنيسة كما يظهر في الصورة؟,['A. نافورة مياهB. أشجار خضراء وكبيرةC. حديقة وردD. ممشى حجري'],أشجار خضراء وكبيرة,B,Architecture,Lebanon,19266,multiple_choice,12004,C,0.0,mc_letter,1.12
2848,ما هو النوع من الزخرفة الذي يظهر في الصورة على الجدران؟,['A. الرخام الأبيضB. الخشب المنحوتC. الزجاج الملونD. النقوش والزخارف التقليدية المغربية'],النقوش والزخارف التقليدية المغربية,D,LandMarks,Morocco,43351,multiple_choice,26008,D,1.0,mc_letter,1.57
2849,ما هي الآلة الموسيقية التقليدية التي يظهر في الصورة وتعتبر جزءًا مهمًا من التراث الموسيقي اليمني؟,['A. الربابةB. الطبلةC. القنبوسD. العود'],القنبوس,C,Music,Yemen,22603.png,multiple_choice,9909,C,1.0,mc_letter,1.09
2852,ما هو المعلم المعماري الذي يظهر في الصورة ويتميز بتصميمه الفريد وتفاصيله المعقدة؟,['A. النهر الهادئB. القوارب الصغيرةC. الجدار الحجريD. القصر الكبير'],القصر الكبير,D,Architecture,Iraq,78332,multiple_choice,17100,D,1.0,mc_letter,1.83
2854,الجزيرة الخضراء هي جزيرة طبيعية تقع في وسط مدينة الكويت.,[],'FALSE',nan,Geography,Kuwait,62276.png,true_false,18503,TRUE,0.0,true_false_exact,1.62
2857,ما هو النوع من الحجر الذي يستخدم في بناء المباني في فلسطين التاريخية كما يظهر في الصورة؟,['A. الحجر البازلتB. حجر القدسC. الرخام الأبيضD. الجرانيت الأسود'],حجر القدس,B,Architecture,Palestine,2845,multiple_choice,94,C,0.0,mc_letter,1.2
2858,ما هو النوع من الكاميرات الذي تم تركيبه في مايو 2017 والذي يظهر في الصورة؟,['A. كاميرا النقطة إلى النقطةB. كاميرا ثابتة قديمةC. كاميرا TraffiTower 2.0D. كاميرا متحركة'],كاميرا TraffiTower 2.0,C,Geography,Kuwait,61629.png,multiple_choice,17939,C,1.0,mc_letter,1.11
2859,ما هو الاسم الذي يُعرف به المبنى الذي يظهر في الصورة في الإمارات؟,['A. الخانB. السوقC. برجيلD. القصر'],برجيل,C,Architecture,UAE,90750,multiple_choice,9632,C,1.0,mc_letter,1.01
2860,كما يظهر في الصورة، كانت سينما الحمرا في يافا تستخدم فقط لعرض الأفلام.,[],'FALSE',nan,Architecture,Palestine,2947,true_false,180,TRUE,0.0,true_false_exact,1.6
2861,ما هو النشاط الذي يظهر في الصورة ويُعد جزءًا مهمًا من التراث الثقافي والاقتصادي للمدينة؟,['A. صناعة القوارب التقليديةB. الصناعة الحرفية للنسيجC. الزراعة التقليديةD. الصيد البحري'],صناعة القوارب التقليدية,A,Geography,Sudan,19561.png,multiple_choice,19392,C,0.0,mc_letter,2.36
2863,ما هي الميزة التي كما يظهر في الصورة وتقع في الخلفية من المسجد؟,['A. الأعمدة الرخاميةB. المدخل مع البوابات المقوسةC. المصابيح المعلقةD. السجاد الملون'],المدخل مع البوابات المقوسة,B,Architecture,Iraq,78033,multiple_choice,16006,C,0.0,mc_letter,1.11
2865,ما هو الارتفاع الذي يظهر في الصورة للقمة الشاهقة في الخلفية؟,['A. 1249 متراًB. 1000 متراًC. 1500 متراًD. 800 متراً'],1249 متراً,A,Geography,UAE,9387.png,multiple_choice,10796,C,0.0,mc_letter,1.12
2866,ما الذي يشير إليه وجود السيارات المركونة أمام المبنى؟,['A. أنشطة ثقافيةB. أنشطة زراعيةC. سكون وهدوء تامD. نشاط وحركة في المنطقة'],نشاط وحركة في المنطقة,D,Geography,Bahrain,20762.png,multiple_choice,14703,TRUE,0.0,mc_no_match,8.03
2867,كما يظهر في الصورة، تهدف الهيئة العامة للسياحة إلى تعزيز دور القطاع السياحي في الناتج المحلي الإجمالي للدولة.,[],'TRUE',nan,Geography,Qatar,48568.png,true_false,14247,TRUE,1.0,true_false_exact,1.15
2869,ما هو الغرض الأساسي من الفتحات الصغيرة في جدران المبنى كما يظهر في الصورة؟,['A. للتهوية والدفاعB. للسماح بدخول الحيواناتC. للتزيين فقطD. لإضاءة المبنى'],للتهوية والدفاع,A,Architecture,Saudi_Arabia,32125,multiple_choice,1366,TRUE,0.0,mc_no_match,1.79
2870,ما هو النوع من الملابس التقليدية المغربية التي يرتديها الرجل اللذي يظهر في الصورة؟,['A. الجلباب المغربيB. الزي العسكريC. القفطان النسائيD. الثوب العربي'],الجلباب المغربي,A,LandMarks,Morocco,43350,multiple_choice,26007,C,0.0,mc_letter,1.57
2871,كما يظهر في الصورة، لم تكن الحرائق في الكويت نتيجة لعمليات طبيعية.,[],'TRUE',nan,Geography,Kuwait,5025.png,true_false,17995,TRUE,1.0,true_false_exact,6.61
2872,الظاهر في الصورة هو مباني متعددة الطوابق مبنية من الحجارة والطين.,[],نعم,nan,Architecture,Yemen,588,true_false,1680,TRUE,1.0,true_false_exact,3.28
2874,ما هو الارتفاع الأقصى الذي تصل إليه القمم في المنطقة التي تظهر في الصورة في جبال الحجر؟,['A. 2000 مترB. 2500 مترC. 1500 مترD. 3000 متر'],3000 متر,D,Geography,UAE,33659.png,multiple_choice,10713,C,0.0,mc_letter,1.59
2875,قصر بعبدا هو المقر الرسمي للرئاسة اللبنانية كما يظهر في الصورة.,[],'FALSE',nan,Architecture,Lebanon,18914,true_false,11888,TRUE,0.0,true_false_exact,1.08
2876,ما هو الطبق التقليدي الذي يظهر في الصورة ويتميز بنكهته المدخنة؟,['A. الحمصB. التبولةC. الكبةD. بابا غنوج'],بابا غنوج,D,Food,Lebanon,104910,multiple_choice,11717,TRUE,0.0,mc_no_match,1.3
2877,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بكونه محاطًا بإطار حجري مزخرف؟,['A. الحائطB. القبةC. النافذةD. الباب'],الباب,D,Architecture,Yemen,592,multiple_choice,3056,TRUE,0.0,mc_no_match,3.88
2878,كيف تم تصميم الممر الذي يظهر في الصورة ليوفر تجربة سير مريحة للزوار؟,['A. مغطاة بالحصىB. مغطاة بالنباتات البريةC. مغطاة بالأشجار الصغيرةD. مغطاة بحجارة مرصوصة بعناية'],مغطاة بحجارة مرصوصة بعناية,D,Architecture,Palestine,2951,multiple_choice,176,TRUE,0.0,mc_no_match,1.86
2879,كيف تم استخدام المبنى الذي يظهر في الصورة كموقع دفاعي، كما يظهر في الصورة؟,['A. من خلال نوافذها الصغيرة وفتحات الرماية في الأسوارB. باستخدام المباني السكنية المبنية من الحجارة والطينC. باستخدام القباب والعقود الإسلاميةD. ببناء المآذن العالية للمساجد'],من خلال نوافذها الصغيرة وفتحات الرماية في الأسوار,A,Architecture,Yemen,459,multiple_choice,169,C,0.0,mc_letter,2.28
2882,ما هو المعنى الذي تعكسه كلمة أجكال في اللغة الأمازيغية بالنسبة للشجرة الظاهر في الصورة؟,['A. الشجرة الخضراءB. الشيء المعلق أو الصعب الوصول إليهC. الشجرة الطويلةD. الشجرة النادرة'],الشيء المعلق أو الصعب الوصول إليه,B,Flora,Morocco,8433.png,multiple_choice,16863,C,0.0,mc_letter,2.63
2883,ما هو اللباس التقليدي الذي يظهر في الصورة ويغطي جسم الشخص بالكامل؟,['A. البشتB. الدشداشةC. الثوبD. القميص'],البشت,A,Clothes,Saudi_Arabia,34812.png,multiple_choice,10405,C,0.0,mc_letter,1.06
2885,ما هو الطبق الشعبي الذي يظهر في الصورة ويعد جزءاً مهماً من المائدة اللبنانية؟,['A. الفتوشB. الكبةC. المحشيD. التبولة'],التبولة,D,Food,Lebanon,104856,multiple_choice,10462,C,0.0,mc_letter,2.58
2887,يعتقد البعض أن إعداد هذا الطبق وتوزيعه على الناس في شهر محرم سبب لنيل الحسنات والشفاعة والبركة. صحيح أم خاطئ؟,[],'TRUE',nan,Food,Bahrain,46743,true_false,6476,TRUE,1.0,true_false_exact,2.32
2888,المنطقة البيئية الصحراوية تغطي معظم شمال أفريقيا، بين خطي عرض 18 درجة شمالاً و 30 درجة شمالاً كما يظهر في الصورة.,[],'TRUE',nan,Geography,Mauritania,38468.png,true_false,13715,TRUE,1.0,true_false_exact,1.08
2889,ما هو الغرض الرئيسي من تربية هذه الحيوانات التي تظهر في الصورة في تونس؟,['A. إنتاج الحليبB. صيد الأسماكC. زراعة القمحD. إنتاج الصوف'],إنتاج الصوف,D,Fauna,Tunisia,66656.png,multiple_choice,25536,TRUE,0.0,mc_no_match,1.6
2890,ما هو العنصر المعماري الذي يظهر في الصورة ويحتوي على ساعات في كل جهة من جهات البرج؟,['A. المنارةB. برج الساعةC. البازارD. القبة'],برج الساعة,B,Architecture,Palestine,2833,multiple_choice,75,C,0.0,mc_letter,1.57
2891,ما هي الميزة المعمارية التي تظهر في الصورة وتعكس التراث الثقافي للمنطقة؟,['A. الأعمدة الرخاميةB. النوافذ الزجاجيةC. السقوف الحديديةD. الأبواب الخشبية المزخرفة'],الأبواب الخشبية المزخرفة,D,Architecture,Palestine,2875,multiple_choice,8905,TRUE,0.0,mc_no_match,1.1
2892,ما هو المعلم الأثري الذي يظهر في الصورة ويعتبر من أشهر الزقورات في بلاد الرافدين؟,['A. القلعة في بغدادB. المسجد في كربلاءC. الزقورة في أورD. القصر في نينوى'],الزقورة في أور,C,Architecture,Iraq,78156,multiple_choice,15942,الاختيار: A,0.0,mc_letter,1.88
2893,ما هو الشكل الهندسي الذي يظهر في الصورة ويتوسط المبنى؟,['A. باب مقوسB. برج دائريC. قبة مربعةD. نافذة مستطيلة'],برج دائري,B,Architecture,Saudi_Arabia,32120,multiple_choice,996,C,0.0,mc_letter,1.09
2894,ما هو جزء اللباس التقليدي الذي يزين الخصر، كما يظهر في الصورة؟,['A. الخاتم الذهبيB. القلادة الفضيةC. الحزام الأحمرD. الحزام الذهبي المرصع بالمجوهرات'],الحزام الذهبي المرصع بالمجوهرات,D,Clothes,Algeria,8215.png,multiple_choice,26403,TRUE,0.0,mc_no_match,1.3
2895,ما هي المدينة التي يقع فيها النصب التذكاري في قوز التيك؟,['A. طرابلسB. الكفرةC. مصراتةD. بنغازي'],مصراتة,C,LandMarks,Libya,131672,multiple_choice,18140,C,1.0,mc_letter,1.53
2896,الإمام الذي يظهر في الصورة ألف الأنشودة الوطنية 'اشهدي يا سماء'.,[],'TRUE',nan,Music,Algeria,60367.png,true_false,26794,TRUE,1.0,true_false_exact,1.04
2897,ما هو لون السمكة الذي يظهر في الصورة؟,['A. لون السمكة أصفر وذهبيB. لون السمكة أحمر وبرتقاليC. لون السمكة أزرق مائل للأسود على ظهرها ولون فضي على بطنهاD. لون السمكة رمادي وبنفسجي'],لون السمكة أزرق مائل للأسود على ظهرها ولون فضي على بطنها,C,Fauna,Oman,47433.png,multiple_choice,11288,C,1.0,mc_letter,1.64
2898,ما هو الطبق الرئيسي الذي يظهر في الصورة؟,['A. كشريB. فول مدمسC. كفتةD. مكرونة بالبشاميل'],كشري,A,Food,Egypt,68196,multiple_choice,8854,C,0.0,mc_letter,1.14
2899,ما هو اللباس الخفيف الذي يلبس تحت القطعة الرئيسية التي تظهر في الصورة؟,['A. الدشداشةB. الجلابيةC. الجلطيطةD. الثوب العربي'],الجلطيطة,C,Handicrafts,Algeria,60511.png,multiple_choice,26382,TRUE,0.0,mc_no_match,1.46
2900,ما هو الشكل الهندسي الذي يظهر في الصورة ويتميز باللونين الأزرق والأخضر؟,['A. الحوشB. النوافذ المدببةC. السقف المقببD. الزخارف النباتية'],السقف المقبب,C,Architecture,Iraq,78074,multiple_choice,16015,D,0.0,mc_letter,1.13
2901,لم يُدمّر جامع الهادي بشكل كبير في الغارة الجوية في 9 مايو 2015.,[],'FALSE',nan,Architecture,Yemen,529,true_false,1230,TRUE,0.0,true_false_exact,1.06
2902,ما هو العنصر الذي يظهر في الصورة ويستخدم للحماية من أشعة الشمس الحارقة في فصل الصيف في عمان؟,['A. القبعةB. الكمةC. النظارات الشمسيةD. السترة'],الكمة,B,Clothes,Oman,12437.png,multiple_choice,10957,C,0.0,mc_letter,1.08
2903,تشتهر الزلابية في مصر والشام والمغرب العربي والعراق.,[],'صحيح',nan,Food,Egypt,68350,true_false,314,TRUE,1.0,true_false_exact,1.47
2904,ما هي العناصر التي تدعم الواجهة الخارجية كما يظهر في الصورة؟,['A. الأعمدة الرومانيةB. الأعمدة الفارسيةC. الأعمدة الإيطاليةD. الأعمدة المصرية'],الأعمدة الإيطالية,C,Architecture,Tunisia,45054,multiple_choice,205,C,1.0,mc_letter,1.47
2906,ما هو الدور الذي لعبته المنشأة التي تظهر في الصورة في العصور القديمة؟,['A. الدفاع عن المنطقة وحماية السكانB. التعليم والثقافةC. العبادة والطقوس الدينيةD. التجارة والتبادل الاقتصادي'],الدفاع عن المنطقة وحماية السكان,A,Architecture,Palestine,3010,multiple_choice,437,C,0.0,mc_letter,1.57
2908,كان اللباس التقليدي الذي يظهر في الصورة يُعرف في الغرب الجزائري بالكساء أو الكسا دون همزة متطرفة.,[],'TRUE',nan,Clothes,Algeria,27350.png,true_false,26391,TRUE,1.0,true_false_exact,1.05
2910,ما هو الميناء الطبيعي الذي يقسم المدينة إلى منطقتين رئيسيتين؟,['A. خليج الفجيرةB. نهر الراشدينC. ميناء جبل عليD. خور دبي'],خور دبي,D,Geography,UAE,50329.png,multiple_choice,16115,C,0.0,mc_letter,1.13
2911,يعتبر العسل الأسود جزءًا مهمًا من النظام الغذائي المصري ويستخدم في تحضير الحلويات والمشروبات.,[],'صحيح',nan,Food,Egypt,68270,true_false,8881,TRUE,1.0,true_false_exact,1.41
2912,لم تعد الملاية تظهر بشكل شائع في الشوارع في الوقت المعاصر.,[],'TRUE',nan,Clothes,Algeria,48942.png,true_false,26372,TRUE,1.0,true_false_exact,1.35
2913,كيف تم تصميم الدرجات التي تظهر في الصورة لتعكس الدقة في الصناعة القديمة؟,['A. مصنوعة من الطوبB. مصنوعة من الحجر المنحوتC. محفورة في الصخر مباشرةD. مصنوعة من الخشب'],محفورة في الصخر مباشرة,C,Architecture,Palestine,2968,multiple_choice,9072,C,1.0,mc_letter,1.53
2914,ما هو العنصر الطبيعي الذي يضفي جواً من الطبيعة في وسط المدينة، الظاهر في الصورة؟,['A. حديقة حيوانB. نافورة مياهC. ممشى خشبيD. أشجار خضراء ومسطحات خضراء'],أشجار خضراء ومسطحات خضراء,D,Geography,Kuwait,65550.png,multiple_choice,17947,D,1.0,mc_letter,1.63
2915,كيف يتم إضاءة القاعة الواسعة كما يظهر في الصورة؟,['A. من خلال مصابيح كهربائية حديثةB. من خلال شموع معلقة من السقفC. من خلال فتحات صغيرة في السقف ونافذة في نهاية القاعةD. من خلال نوافذ كبيرة في الجدران الجانبية'],من خلال فتحات صغيرة في السقف ونافذة في نهاية القاعة,C,Architecture,Iraq,78352,multiple_choice,17117,C,1.0,mc_letter,1.48
2916,ما هو المبنى الذي يظهر في الصورة ويعكس تاريخ تطور الكويت ونموها الحضري؟,['A. السوق المركزيB. متحف التاريخ الوطنيC. جمعية الصليبيخاتD. مجمع التسوق الحديث'],جمعية الصليبيخات,C,Geography,Kuwait,34955.png,multiple_choice,18475,C,1.0,mc_letter,1.12
2917,ما هي الميزة الطبيعية التي الظاهر في الصورة وتعتبر مصدرًا حيويًا للحياة النباتية والحيوانية في المناطق الصحراوية؟,['A. الحيوانات الصحراويةB. الكثبان الرمليةC. مياه الينابيع الجوفيةD. النباتات الصحراوية'],مياه الينابيع الجوفية,C,Geography,UAE,36735.png,multiple_choice,15145,C,1.0,mc_letter,2.89
2919,ما هو العنصر الذي يظهر في الصورة ويظهر فيه مجموعة من الأشخاص بزيهم التقليدي، مما يعكس الحياة اليومية في تلك الفترة؟,['A. الدراجات الناريةB. الأشخاص بزيهم التقليديC. الحافلاتD. السيارات القديمة'],الأشخاص بزيهم التقليدي,B,Architecture,Yemen,579,multiple_choice,1673,C,0.0,mc_letter,1.12
2920,ما هو العنصر المعماري الذي يزين السقف كما يظهر في الصورة؟,['A. الخشب المنحوتB. الزجاج الملونC. الزليج الملونD. النقوش الجصية'],النقوش الجصية,D,Architecture,Tunisia,45048,multiple_choice,197,C,0.0,mc_letter,1.86
2921,ما هو المكون الرئيسي الذي يظهر في الصورة ويستخدم في تحضير أطباق تقليدية في مصر؟,['A. أوراق الملفوفB. أوراق الكوساC. ورق العنبD. أوراق الباذنجان'],ورق العنب,C,Food,Egypt,68139,multiple_choice,8846,C,1.0,mc_letter,1.15
2923,ما هي السيارات القديمة التي كما يظهر في الصورة وتعكس التطورات في وسائل النقل في الثمانينيات؟,['A. سيارة حمراء و سيارة بنيّة و سيارة سوداء و سيارة بيضاءB. حافلات عامةC. سيارات رياضية حديثةD. دراجات نارية قديمة'],سيارة حمراء و سيارة بنيّة و سيارة سوداء و سيارة بيضاء,A,Geography,Kuwait,34955.png,multiple_choice,18475,C,0.0,mc_letter,1.06
2925,ما هو النوع من النباتات الذي يظهر في الصورة؟,['A. النخيلB. الزهور البريةC. الأشجار الصنوبريةD. أشجار المانغروف'],أشجار المانغروف,D,Geography,Qatar,60955.png,multiple_choice,14142,C,0.0,mc_letter,1.58
2927,تيمقاد، التي تظهر الصورة آثارا منها، هي مدينة أثرية رومانية بُنيت في عام 100 ميلادي في عهد الإمبراطور تراجان.,[],'TRUE',,LandMarks,Algeria,5345,true_false,26475,TRUE,1.0,true_false_exact,1.55
2928,ما هي المنطقة في الجزائر التي تشتهر بجودة القصب المستخدم في صناعة الآلة الموسيقية التي تظهر في الصورة؟,['A. منطقة تلمسان' 'B. منطقة الأوراس' 'C. منطقة وهران' 'D. منطقة القبائل'],منطقة الأوراس,B,Music,Algeria,47900.png,multiple_choice,26808,C,0.0,mc_letter,2.56
2930,ما هو المعلم المعماري الذي يظهر في الصورة ويعكس التراث التاريخي للمدينة؟,['A. جامع ولاتة' 'B. متحف تاريخي' 'C. سوق تقليدي' 'D. قصر ملكي'],جامع ولاتة,A,Geography,Mauritania,14750.png,multiple_choice,13995,TRUE,0.0,mc_no_match,1.45
2932,"ما هو الحدث الثقافي الذي يرتبط بالنشيد ""اشهدي يا سماء""؟",['A. عيد الأضحى' 'B. السنة الجديدة' 'C. ليلة القدر' 'D. عيد الفطر'],ليلة القدر,C,Music,Algeria,60367.png,multiple_choice,26794,TRUE,0.0,mc_no_match,1.02
2933,الصورة تظهر فناناً يرتدي بدلة سوداء أنيقة مع ربطة عنق وقبعة سوداء.,[],'TRUE',,Music,Algeria,294.png,true_false,26635,TRUE,1.0,true_false_exact,5.07
2935,ما هو النوع من النبات الذي يظهر في الصورة وينمو في مناطق جبلية محددة في المغرب؟,['A. القيقب الغرناطي' 'B. الصنوبر' 'C. النخيل' 'D. الزيتون'],القيقب الغرناطي,A,Flora,Morocco,83488.png,multiple_choice,23548,C,0.0,mc_letter,1.61
2937,ما هو نوع الأرضية الظاهرة في الصورة؟,"['A. مبلطة بالأسفلت' 'B. مغطاة بالرمل' 'C. مغطاة بالخشب'
 'D. مرصوفة بالحجارة']",مرصوفة بالحجارة,D,Architecture,Tunisia,45106,multiple_choice,2239,C,0.0,mc_letter,1.66
2938,ما هو البناء الذي يظهر في الصورة ويتميز بارتفاع ملحوظ وشكل مربع؟,"['A. الأروقة المفتوحة' 'B. الفناء المكشوف' 'C. الجدران المنخفضة'
 'D. المئذنة']",المئذنة,D,Geography,Mauritania,71499.png,multiple_choice,13682,D,1.0,mc_letter,1.32
2939,ما هي المادة الرئيسية المستخدمة في بناء المبنى الذي يظهر في الصورة؟,['A. الخرسانة' 'B. الطين' 'C. الحجر' 'D. الخشب'],الطين,B,Architecture,Saudi_Arabia,32127,multiple_choice,4021,C,0.0,mc_letter,11.97
2940,ما هي الأغراض التي يحملها الأطفال في الاحتفال الظاهر في الصورة لجمع المكسرات والحلوى؟,"['A. علب معدنية' 'B. صناديق بلاستيكية' 'C. أكياس ورقية'
 'D. أكياس قماشية أو سلال من الخوص']",أكياس قماشية أو سلال من الخوص,D,Geography,Bahrain,3418.png,multiple_choice,15009,C,0.0,mc_letter,5.49
2941,ما هو المكان الذي يحيط به الأروقة غير المسقوفة؟,"['A. الأبواب الدائرية' 'B. الصحن المكشوف' 'C. القبة الرئيسية'
 'D. الزيادات']",الزيادات,D,Architecture,Egypt,107026,multiple_choice,225,C,0.0,mc_letter,1.69
2942,ما هي الآلة الموسيقية التي يحملها الشخص الذي يظهر في الصورة؟,['A. القانون' 'B. الطبلة' 'C. آلة العود' 'D. الربابة'],آلة العود,C,Music,Egypt,41310.png,multiple_choice,12704,TRUE,0.0,mc_no_match,0.97
2943,الظاهر في الصورة هو أن المئذنة توجد في الزاوية اليسرى من المبنى.,[],'FALSE',,Architecture,Iraq,78037,true_false,16010,TRUE,0.0,true_false_exact,1.17
2944,ما هي المباني التي تظهر في الصورة والتي تتميز بكونها مبنية من مواد محلية مثل الطين والحجارة الملونة؟,"['A. البنايات الخرسانية' 'B. المساجد الحديثة' 'C. الأبنية القديمة'
 'D. الخيم البدوية']",الأبنية القديمة,C,Geography,Mauritania,14749.png,multiple_choice,13917,C,1.0,mc_letter,1.06
2946,ما هو النمط المعماري الذي يعكس الثراء والجمال في الحي التاريخي الظاهر في الصورة؟,"['A. التصميم المعماري الحديث' 'B. التصميم المعماري الصناعي'
 'C. التصميم المعماري المستقبلي' 'D. التصميم المعماري التقليدي']",التصميم المعماري التقليدي,D,Architecture,UAE,90751,multiple_choice,9635,TRUE,0.0,mc_no_match,1.03
2947,ما هو اللون الذي يميز اللباس التقليدي الذي يرتديه الرجل الظاهر في الصورة؟,['A. أزرق فاتح' 'B. أحمر' 'C. أخضر' 'D. أسود'],أزرق فاتح,A,Music,Algeria,302.png,multiple_choice,26639,C,0.0,mc_letter,1.43
2948,ما هو المهرجان السنوي الذي يجذب آلاف الزوار من جميع أنحاء العالم كما يظهر في الصورة؟,['A. مهرجان جرش' 'B. مهرجان عمان' 'C. مهرجان وادي رم' 'D. مهرجان البتراء'],مهرجان جرش,A,Geography,Jordan,44925.png,multiple_choice,24942,C,0.0,mc_letter,2.84
