row_id,question,choices,answer,answer_letter,category,country,image_id,question_type,annotation_id,model_answer,Evaluation,run_time,EvalMethod
1833,ما هي المادة التي استخدمت في النقوش كما يظهر في الصورة؟,['A. الخشبB. الحجرC. الرخامD. الجرانيت'],الحجر,B,Geography,Bahrain,26541.png,multiple_choice,15110,C. الرخام,0.0,1.88,mc_letter
1834,ما هي الحضارة التي تعود إليها التوابيت المصنوعة من الحجر والرخام كما يظهر في الصورة؟,['A. الحضارة الفينيقيةB. الحضارة المصريةC. الحضارة الإسلاميةD. الحضارة الرومانية والبيزنطية'],الحضارة الرومانية والبيزنطية,D,Architecture,Lebanon,19103,multiple_choice,11970,D. الحضارة الرومانية والبيزنطية,1.0,0.69,mc_letter
1835,ما هو العنصر الذي يظهر في الصورة ويستقطب الانتباه في وسط القاعة؟,['A. السيارات الكلاسيكيةB. الأرضية الملمعةC. المنصة الدائريةD. اللوحات على الجدران'],المنصة الدائرية,C,Architecture,Kuwait,106905,multiple_choice,14441,C. المنصة الدائرية,1.0,2.18,mc_letter
1837,ما هو الهدف الرئيسي للبنية المعمارية التي يظهر في الصورة؟,['A. القبة' 'B. البازار' 'C. المنارة' 'D. الملقف'],الملقف,D,Architecture,UAE,90750,multiple_choice,9632,C. المنارة,0.0,1.16,mc_letter
1839,كما يظهر في الصورة، تُعتبر مسقط المركز السياسي والاقتصادي لسلطنة عمان.,['{}'],'TRUE',,Geography,Oman,68132.png,true_false,11159,TRUE,1.0,1.2,true_false_exact
1840,ما هو النوع من النوافذ الذي يظهر في الصورة وتم ابتكاره في اليمن قبل 4000 عام؟,"['A. النوافذ الخشبية' 'B. النوافذ المعدنية' 'C. القمرية'
 'D. النوافذ الزجاجية']",القمرية,C,Architecture,Yemen,453,multiple_choice,52,النوافذ الزجاجية,0.0,1.9,mc_no_match
1841,ما هي الرقصة التقليدية التي يؤديها الراقصون الذين يظهر في الصورة؟,['A. الدحية' 'B. الرقصة الخليجية' 'C. الرقصة العربية' 'D. العرضة'],العرضة,D,Music,Qatar,61096.png,multiple_choice,14183,D. العرضة,1.0,1.46,mc_letter
1845,ما هو المعلم الديني الذي يظهر في الصورة ويقع على تلة مطلة على بيت لحم وهيروديوم؟,['A. المسجد الأقصى' 'B. دير مار إلياس' 'C. كنيسة القيامة' 'D. دير المهد'],دير مار إلياس,B,Architecture,Palestine,3107,multiple_choice,955,C. كنيسة القيامة,0.0,2.78,mc_letter
1847,ما الذي يظهر في الصورة يعكس البيئة القاسية للجزيرة؟,"['A. مروج خضراء وغابات كثيفة' 'B. ملاعب رياضية وحدائق مزروعة'
 'C. أشجار جافة ونباتات صحراوية' 'D. بحيرات ونهر متدفق']",أشجار جافة ونباتات صحراوية,C,Geography,Kuwait,58583.png,multiple_choice,17498,C. أشجار جافة ونباتات صحراوية,1.0,1.79,mc_letter
1849,ما هو المعلم المعماري الذي يظهر في الصورة ويتميز بثلاثة أقواس فريدة؟,"['A. قصر زيادة' 'B. القلعة الصليبية' 'C. الكنيسة المارونية'
 'D. المسجد الأموي']",قصر زيادة,A,Architecture,Lebanon,18946,multiple_choice,11904,A. قصر زيادة,1.0,1.76,mc_letter
1853,ما هو الاسم المحلي الذي يُعرف به النبات في الثقافة الأمازيغية كما يظهر في الصورة؟,['A. توفالة تاشبال بولبال' 'B. ثافسيا غارغانيكا' 'C. بونافع' 'D. الدرياس'],توفالة تاشبال بولبال,A,Flora,Morocco,71560.png,multiple_choice,16918,A. توفالة تاشبال بولبال,1.0,1.44,mc_letter
1854,ما هو المعلم المعماري الذي يظهر في الصورة ويعكس التراث العُماني؟,"['A. القصر السلطاني' 'B. السوق التقليدي' 'C. المسجد الكبير'
 'D. بوابة مسقط']",بوابة مسقط,D,Geography,Oman,68132.png,multiple_choice,11159,D. بوابة مسقط,1.0,1.19,mc_letter
1857,الظاهر في الصورة هو مبنى ديني يقع على ارتفاع 350 متر فوق مستوى سطح البحر.,['{}'],'TRUE',,Architecture,Palestine,3071,true_false,902,FALSE,0.0,1.16,true_false_exact
1859,الدير الفرنسيسكاني في الناصرة هو أحد أكبر الأديرة وأكثرها مساحة في بلاد الشام.,['{}'],'TRUE',,Architecture,Palestine,3059,true_false,781,TRUE,1.0,1.73,true_false_exact
1860,ما هي البيئة الطبيعية التي تحيط بالمباني التقليدية الظاهرة في الصورة؟,['A. النخيل' 'B. البحيرات' 'C. الغابات' 'D. الجبال'],النخيل,A,Clothes,Algeria,8223.png,multiple_choice,26356,A. النخيل,1.0,0.6,mc_letter
1861,تظهر الصورة جزء من حمامات مدينة جملية التاريخية.,['{}'],'TRUE',,LandMarks,Algeria,5360,true_false,26482,FALSE,0.0,0.62,true_false_exact
1864,القصر الذي يظهر في الصورة هو أحد المعالم الأثرية البارزة في سامراء، وهو مثال على الهندسة المعمارية الإسلامية القديمة.,['{}'],'TRUE',,Architecture,Iraq,78259,true_false,16443,FALSE,0.0,240.85,true_false_exact
1868,ما هو الشكل الهندسي للقاعدة التي يرتكز عليها المبنى الذي يظهر في الصورة؟,"['A. القاعدة مثمنة الأضلاع' 'B. القاعدة مسدسة' 'C. القاعدة دائرية'
 'D. القاعدة مربعة']",القاعدة مثمنة الأضلاع,A,Architecture,Palestine,2995,multiple_choice,432,القاعدة مثمنة الأضلاع,1.0,0.97,mc_text_exact
1869,ما هي الميزة المعمارية التي تدعم القباب والعقود كما يظهر في الصورة؟,"['A. الأبواب الخشبية المزخرفة' 'B. الساحة المفتوحة'
 'C. القبة البيضاء المزخرفة' 'D. القوائم الحجرية']",القوائم الحجرية,D,Architecture,Tunisia,45067,multiple_choice,239,C. القبة البيضاء المزخرفة,0.0,1.0,mc_letter
1870,ما هي الميزة المعمارية التي تحيط بالباب الرئيسي للدار الظاهر في الصورة؟,"['A. إطار من الزجاج الملون' 'B. إطار من الحجارة الداكنة'
 'C. إطار من النحاس المزخرف' 'D. إطار من الخشب الملون']",إطار من الحجارة الداكنة,B,Architecture,Tunisia,45090,multiple_choice,1364,B. إطار من الحجارة الداكنة,1.0,1.59,mc_letter
1871,ما هي النباتات التي تنمو بين الصخور في المقدمة كما يظهر في الصورة؟,"['A. الصبار' 'B. الأشجار الكبيرة' 'C. النباتات الخضراء النادرة'
 'D. الزهور الملونة']",النباتات الخضراء النادرة,C,Geography,UAE,9756.png,multiple_choice,15075,C. النباتات الخضراء النادرة,1.0,2.04,mc_letter
1872,ما هو نوع السمك الذي يظهر في الصورة؟,['A. سمك السلمون' 'B. سمك البلطي' 'C. سمك الدنيس' 'D. سمك الهامور'],سمك البلطي,B,Food,Egypt,68227,multiple_choice,283,C. سمك الدنيس,0.0,1.12,mc_letter
1873,ما هو الموقع الجغرافي الذي يظهر في الصورة ويشكل جزءاً مهماً من التاريخ المحلي في البحرين؟,['A. جزيرة سترة' 'B. خليج توبلي' 'C. رأس سند' 'D. قرية جد علي'],رأس سند,C,Geography,Bahrain,39619.png,multiple_choice,14765,D. قرية جد علي,0.0,1.65,mc_letter
1877,ما هو الشكل الذي يظهر في الصورة للطعام التقليدي الذي يُمسك به الشخص؟,['A. الطعمية' 'B. الكباب' 'C. السجق' 'D. الكفتة'],الطعمية,A,Food,Egypt,68122,multiple_choice,8839,D. الكفتة,0.0,2.28,mc_letter
1878,ما هو البرج الذي يقع في وسط الساحة التي كما يظهر في الصورة وتم بناؤه عام 1930؟,['A. برج المارينا' 'B. برج بيروت' 'C. برج السيف' 'D. برج الساعة الحميدية'],برج الساعة الحميدية,D,Geography,Lebanon,42375.png,multiple_choice,12528,برج الساعة الحميدية,1.0,2.23,mc_text_exact
1879,ما هو النبع الذي يتدفق من قلب الصخور في الوادي؟,"['A. عين أم الناموس' 'B. نبع الجبل الأخضر' 'C. نبع لاثرون'
 'D. نبع راس الهلال']",عين أم الناموس,A,Geography,Libya,30401.png,multiple_choice,19057,نبع لاثرون,0.0,2.46,mc_no_match
1881,كما يظهر في الصورة، تم بناء البرج الأثري في صفد احتفالاً بمرور 25 عاماً على اعتلاء السلطان عبد الحميد الثاني العرش العثماني.,['{}'],'TRUE',,Architecture,Palestine,2841,true_false,90,FALSE,0.0,1.02,true_false_exact
1882,ما هي الميزة المعمارية التي يظهر في الصورة والتي تلعب دورًا مهمًا في توفير المياه في الكويت؟,"['A. أبراج المياه في الكويت' 'B. الحدائق العامة' 'C. المباني السكنية'
 'D. المساجد الحديثة']",أبراج المياه في الكويت,A,Architecture,Kuwait,106971,multiple_choice,8479,A. أبراج المياه في الكويت,1.0,1.26,mc_letter
1883,ما هو العنصر المعماري التقليدي الذي يظهر في الصورة ويتميز به المبنى؟,"['A. قباب مزخرفة' 'B. أعمدة رخامية' 'C. نوافذ خشبية ذات شكل قوس'
 'D. نوافذ زجاجية ملونة']",نوافذ خشبية ذات شكل قوس,C,Architecture,Palestine,3075,multiple_choice,906,C. نوافذ خشبية ذات شكل قوس,1.0,0.72,mc_letter
1884,هل الدشداشة العمانية التي تظهر في الصورة هي زي رسمي للرجال في عمان..؟,['{}'],'TRUE',,Clothes,Oman,51433.png,true_false,11444,FALSE,0.0,0.82,true_false_exact
1885,الجامع الذي يظهر في الصورة هو جامع الإمام الأعظم، وهو من أقدم المساجد في العالم.,['{}'],'TRUE',,Architecture,Iraq,78002,true_false,15893,FALSE,0.0,1.4,true_false_exact
1886,ما هي المادة الرئيسية المستخدمة في بناء المباني التي يظهر في الصورة؟,"['A. الطوب والبلاستيك' 'B. الحجارة والطين' 'C. الخشب والزجاج'
 'D. الحديد والخرسانة']",الحجارة والطين,B,Architecture,Yemen,461,multiple_choice,57,B. الحجارة والطين,1.0,2.13,mc_letter
1888,ما هو السياق الثقافي الذي يعكسه المبنى الظاهر في الصورة؟,"['A. التأثيرات الهندية التقليدية' 'B. التأثيرات الغربية الحديثة'
 'C. التأثيرات الصينية القديمة'
 'D. التراث الثقافي والهوية الإسلامية للشارقة']",التراث الثقافي والهوية الإسلامية للشارقة,D,Geography,UAE,81677.png,multiple_choice,10792,D. التراث الثقافي والهوية الإسلامية للشارقة,1.0,2.66,mc_letter
1889,ما هو المعلم التاريخي الذي يظهر في الصورة و يعكس عبقرية الهندسة المعمارية الرومانية؟,"['A. الكابيتول' 'B. قوس نصر كراكلا' 'C. المعبد المكرس لأسرة سيفيروس'
 'D. الحمامات الحرارية']",الحمامات الحرارية,D,LandMarks,Algeria,5360,multiple_choice,26482,المعبد المكرس لأسرة سيفيروس,0.0,1.16,mc_no_match
1890,ما هو الزيت الذي يستخرج من هذه الزهرة الظاهر في الصورة؟,['A. زيت اللافندر' 'B. زيت اللوز' 'C. زيت الزيتون' 'D. كافور الربيع'],كافور الربيع,D,Flora,Morocco,22314.png,multiple_choice,16744,D. كافور الربيع,1.0,1.0,mc_letter
1892,ما هو الجزء من المجمع الذي يظهر في الصورة ويقع في شارع الدير الماروني 25 بالقرب من باب الخليل في حارة الأرمن في البلدة القديمة في القدس؟,"['A. المسجد الأقصى' 'B. الكنيسة اللاتينية' 'C. دير الموارنة'
 'D. الدير الأرمني']",دير الموارنة,C,Architecture,Palestine,3092,multiple_choice,934,D. الدير الأرمني,0.0,1.05,mc_letter
1893,ما هو المبنى القديم الذي يحيط بالمعمار الذي يظهر في الصورة ويتميز بنوافذ صغيرة ونوافذ مقوسة؟,['A. خان العمدان' 'B. الحصن العثماني' 'C. السوق القديم' 'D. القصر الملكي'],خان العمدان,A,Architecture,Palestine,2836,multiple_choice,78,الحصن العثماني,0.0,1.08,mc_no_match
1894,كما يظهر في الصورة، تم الانتهاء من بناء الجزيرة في عام 2010.,['{}'],'FALSE',,Geography,Qatar,84171.png,true_false,10988,FALSE,1.0,1.1,true_false_exact
1896,ما هو النوع من الحجر الذي يظهر في الصورة ويستخدم في بناء المباني الشهيرة في القدس؟,['A. حجر القدس' 'B. الرخام' 'C. الجرانيت' 'D. الطوب'],حجر القدس,A,Architecture,Palestine,2843,multiple_choice,92,A. حجر القدس,1.0,0.97,mc_letter
1897,ما هي المباني التي تحيط بالقصر الظاهر في الصورة وتعكس نمط المعمار التقليدي في الكويت؟,"['A. الفنادق الحديثة' 'B. المراكز التجارية'
 'C. المباني الأخرى الأقل ارتفاعًا' 'D. القصور الملكية']",المباني الأخرى الأقل ارتفاعًا,C,Geography,Kuwait,58517.png,multiple_choice,16450,C. المباني الأخرى الأقل ارتفاعًا,1.0,2.23,mc_letter
1900,ما هو الاسم الذي يُعرف به الطربوش في تونس كما يظهر في الصورة؟,['A. شاشية مغربي' 'B. شاشية مجيدي' 'C. شاشية سوري' 'D. شاشية مصري'],شاشية مجيدي,B,Handicrafts,Tunisia,21061.png,multiple_choice,16951,شاشية مجيدي,1.0,0.83,mc_text_exact
1901,ما هي النباتات التي تنمو في محيط المكان الذي يظهر في الصورة؟,"['A. الصنوبريات' 'B. الأشجار النخيلية' 'C. النباتات الصحراوية الشائكة'
 'D. الزهور الاستوائية']",الأشجار النخيلية,B,Geography,Mauritania,14854.png,multiple_choice,13728,C. النباتات الصحراوية الشائكة,0.0,1.25,mc_letter
1902,الجامع الكبير ومئذنته الملوية شيدتا في القرن التاسع الميلادي كما يظهر في الصورة.,['{}'],'TRUE',,Architecture,Iraq,78256,true_false,16439,FALSE,0.0,1.26,true_false_exact
1903,ما هو النوع من المباني الذي يظهر في الصورة ويتميز بتصميمه التقليدي؟,"['A. المباني الحديثة ذات الزجاج الكبير' 'B. الفنادق الفاخرة'
 'C. المباني القديمة ذات التصميم المعماري التقليدي'
 'D. المراكز التجارية الحديثة']",المباني القديمة ذات التصميم المعماري التقليدي,C,Geography,Qatar,27548.png,multiple_choice,10991,C. المباني القديمة ذات التصميم المعماري التقليدي,1.0,2.33,mc_letter
1904,تتميز الكويت بمناخ صحراوي حار وقلة الأمطار، مما يؤثر على نوعية وكمية النباتات البرية، كما يظهر في الصورة.,['{}'],'TRUE',,Geography,Kuwait,6805.png,true_false,18004,TRUE,1.0,1.07,true_false_exact
1905,الظاهر في الصورة هو قصر أثري مهيب يقع في وادي الحسا في الأردن، وهو مبني من الحجارة الصفراء.,['{}'],'TRUE',,Geography,Jordan,66981.png,true_false,24937,FALSE,0.0,1.85,true_false_exact
1906,كيف تم تزيين الحوائط كما يظهر في الصورة؟,['A. رسومات ملونة ونقوش جداريةB. زجاج ملونC. نقوش حجريةD. زخارف خشبية'],رسومات ملونة ونقوش جدارية,A,Architecture,Palestine,3036,multiple_choice,496,A. رسومات ملونة ونقوش جدارية,1.0,0.98,mc_letter
1909,تم تأسيس المستعمرة اليونانية في قورينا في حوالي 630 قبل الميلاد من قبل المستوطنين من جزيرة ثيرا.,[],'TRUE',,LandMarks,Libya,131568,true_false,18061,FALSE,0.0,0.59,true_false_exact
1911,ما هي الملابس التقليدية التي يرتديها الرجال في الصفوف المنظمة التي تظهر في الصورة؟,['A. الملابس الملونةB. الزي الأزرقC. الزي الأحمرD. الزياً أخضر مميزاً'],الزياً أخضر مميزاً,D,Geography,Sudan,19585.png,multiple_choice,19847,D. الزياً أخضر مميزاً,1.0,0.67,mc_letter
1914,هل يمكن للحلوى العمانية أن تحتفظ لمدة تزيد عن ثلاثة أشهر دون الحاجة لمواد حافظة؟,[],'TRUE',,Food,Oman,6653,true_false,4479,FALSE,0.0,1.71,true_false_exact
1915,ما هو الشارع الذي يظهر في الصورة ويعتبر جزءاً مهماً من البنية التحتية في محافظة العاصمة؟,['A. شارع التجارةB. شارع المطارC. الطريق السريعD. شارع الخليج'],الطريق السريع,C,Geography,Kuwait,57755.png,multiple_choice,17457,الطريق السريع,1.0,0.88,mc_text_exact
1916,ما هو المكان الذي يظهر في الصورة ويحتوي على معرض للأحافير النادرة؟,['A. متحف الفن الحديثB. متحف التاريخ الطبيعيC. المركز العلمي في الكويتD. متحف الفن الإسلامي'],المركز العلمي في الكويت,C,Architecture,Kuwait,106891,multiple_choice,14419,متحف التاريخ الطبيعي,0.0,1.56,mc_no_match
1919,يظهر علم المملكة العربية السعودية على أحد الأبراج في الصورة.,[],'TRUE',,Architecture,Saudi_Arabia,32219,true_false,4396,FALSE,0.0,1.07,true_false_exact
1920,في أي مناطق تنتشر وجبة المحموص التقليدية كما يظهر في الصورة؟,['A. الكويت والبحرينB. القطيف وبعض مناطق الأحساء والبحرينC. الرياض والشرقيةD. الإمارات وقطر'],القطيف وبعض مناطق الأحساء والبحرين,B,Food,Bahrain,46742,multiple_choice,6475,B. القطيف وبعض مناطق الأحساء والبحرين,1.0,1.41,mc_letter
1922,ما هي الميزة المعمارية التي يظهر في الصورة وتدعم سقف المسجد؟,['A. المصابيح المعلقة التقليديةB. الأعمدة الضخمة المنحوتة بعنايةC. الجدران المبنية من الطوبD. النوافذ القوسية المزخرفة'],الأعمدة الضخمة المنحوتة بعناية,B,Architecture,Iraq,78030,multiple_choice,16003,B. الأعمدة الضخمة المنحوتة بعناية,1.0,0.88,mc_letter
1925,العلم الذي يرفرف على قمة البرج كما يظهر في الصورة هو علم دولة الإمارات العربية المتحدة.,[],'TRUE',,Geography,UAE,50314.png,true_false,15138,FALSE,0.0,2.13,true_false_exact
1927,ما هي الخصائص التكيفية التي تساعد النبات الظاهر في الصورة على النمو في البيئات القاسية؟,['A. اللوز لديه جذور ضحلة للاستفادة من الأمطار السطحية.B. الزيتون لديه أوراق كبيرة لامتصاص المزيد من الماء.C. ريتاما سفيروكاربا لديه أوراق صغيرة ومتراصة وجذور عميقة.D. النخيل لديه جذور سطحية واسعة.'],ريتاما سفيروكاربا لديه أوراق صغيرة ومتراصة وجذور عميقة.,C,Flora,Morocco,31975.png,multiple_choice,16931,C. ريتاما سفيروكاربا لديه أوراق صغيرة ومتراصة وجذور عميقة.,1.0,0.86,mc_letter
1928,ما هو نوع الجبن الذي يظهر في الصورة وعادة ما يتم تقديمه مع خضراوات مثل الطماطم والفلفل في مصر؟,['A. جبن الفيتاB. جبن قريشC. جبن الروميD. جبن الماعز'],جبن قريش,B,Food,Egypt,68441,multiple_choice,379,جبن الفيتا,0.0,1.2,mc_no_match
1929,ما هو الطبق الذي يظهر في الصورة ويُعد وجبة تقليدية في القطيف وبعض مناطق الأحساء والبحرين؟,['A. المنسفB. الكبةC. الكشريD. المحموص'],المحموص,D,Food,Saudi_Arabia,133413,multiple_choice,19970,الكشري,0.0,2.47,mc_no_match
1930,ما هو الارتفاع الذي يظهر في الصورة للقبة الرئيسية في هذا المعلم الإسلامي؟,['A. الارتفاع 40 مترًاB. الارتفاع 60 مترًاC. الارتفاع 70 مترًاD. الارتفاع 55 مترًا'],الارتفاع 55 مترًا,D,Architecture,Oman,105390,multiple_choice,4133,الارتفاع 60 مترًا,0.875,1.45,mc_text_anls
1932,التدلاكت هي تقنية متعبة التطبيق ولكنها تضمن متانة وجمالاً فريداً كما يظهر في الصورة.,[],'TRUE',,Architecture,Morocco,82881,true_false,2473,FALSE,0.0,0.85,true_false_exact
1933,ما هو المعلم الديني الذي يظهر في الصورة ويعتبر جزءًا من التراث الثقافي والديني الهام في البلدة القديمة؟,['A. مسجد إبن عثمانB. المسجد الإبراهيميC. الحارة اليهوديةD. الكنيسة الأرثوذكسية'],مسجد إبن عثمان,A,Architecture,Palestine,2862,multiple_choice,9031,المسجد الإبراهيمي,0.0,1.24,mc_no_match
1934,ما هو الاسم الذي تم تغييره للمبنى الظاهر في الصورة بعد تحرير الكويت من الاحتلال العراقي؟,['A. برج الكويتB. برج السلامC. برج الفخرD. برج التحرير'],برج التحرير,D,Architecture,Kuwait,106947,multiple_choice,14424,برج التحرير,1.0,1.24,mc_text_exact
1935,ما هي الاستراتيجية التي كما يظهر في الصورة تهدف إلى تطوير قطاع السياحة في قطر؟,['A. خطة السياحة العالمية لعام 2020B. استراتيجية قطر القومية لقطاع السياحة لعام 2030C. خطة التنمية الوطنية لعام 2025D. استراتيجية السياحة الخليجية لعام 2030'],استراتيجية قطر القومية لقطاع السياحة لعام 2030,B,Geography,Qatar,48568.png,multiple_choice,14247,استراتيجية قطر القومية لقطاع السياحة لعام 2030,1.0,0.58,mc_text_exact
1936,ما هو المكان الذي يظهر في الصورة ويحتوي على مدخل المتحف والبازيليكا العليا والسفلى؟,['A. متحف المدينةB. بازيليكا البشارةC. الدير الفرنسيسكانيD. كنيسة القديس يوسف'],الدير الفرنسيسكاني,C,Architecture,Palestine,3061,multiple_choice,785,B. بازيليكا البشارة,0.0,1.57,mc_letter
1937,ما هي الساحة التي تغطيها أرضية بيضاء ناصعة كما يظهر في الصورة؟,['A. الرواق الرئيسيB. المئذنة العاليةC. القبة الذهبيةD. الساحة الواسعة أمام المسجد'],الساحة الواسعة أمام المسجد,D,Architecture,Iraq,78037,multiple_choice,16010,D. الساحة الواسعة أمام المسجد,1.0,1.09,mc_letter
1938,هل كانت المطربة نجاة الصغيرة هي من غنت أولاً أغنية 'رسالة من تحت الماء' كما يظهر في الصورة؟,[],'FALSE',,Music,Egypt,6965.png,true_false,12836,FALSE,1.0,0.86,true_false_exact
1939,ما هي العناصر المعمارية التي تزين المسجد والتي تبرز بوضوح في السماء الظاهر في الصورة؟,['A. القباب والمناراتB. الأسوار الحديديةC. النوافذ الزجاجيةD. الأعمدة الحجرية'],القباب والمنارات,A,Architecture,Iraq,78028,multiple_choice,15912,A. القباب والمنارات,1.0,0.81,mc_letter
1940,ما هو المعدن الذي استخدم في صناعة التماثيل التي تظهر في الصورة ويعكس تقدم الحضارة الآشورية في مجال الصناعة؟,['A. الذهبB. النحاسC. البرونزD. الفضة'],البرونز,C,Architecture,Iraq,78323,multiple_choice,17089,C. البرونز,1.0,0.93,mc_letter
1941,ما هو اللون الذي يميز البصل المقلي في الصورة؟,['A. ذهبيB. بنيC. أبيضD. أحمر'],ذهبي,A,Food,Egypt,68191,multiple_choice,275,A. ذهبي,1.0,1.55,mc_letter
1944,ما هو نوع المباني الذي يظهر في الصورة؟,['A. خيم بدوية مصنوعة من الصوفB. بنايات سكنية متعددة الطوابقC. مباني ذات تصميم معماري تقليديD. مباني حديثة من الزجاج والخرسانة'],مباني ذات تصميم معماري تقليدي,C,Geography,Qatar,27544.png,multiple_choice,10983,C. مباني ذات تصميم معماري تقليدي,1.0,1.91,mc_letter
1946,ما هو العنصر الذي يظهر في الصورة ويحتوي على لوحة منقوشة توضح بناء البرج تخليدًا للسلطان العثماني؟,['A. برج الساعةB. خان العمدانC. القوسات المعماريةD. الحوض المائي'],برج الساعة,A,Architecture,Palestine,2835,multiple_choice,77,A. برج الساعة,1.0,0.9,mc_letter
1947,ما هو نوع الأزهار الصغيرة التي تعلق على الأغصان والذي يظهر في الصورة؟,['A. أزهار السنديان الأخضرB. أزهار الزيتونC. أزهار النخيلD. أزهار الصبار'],أزهار السنديان الأخضر,A,Flora,Morocco,10861.png,multiple_choice,16850,أزهار الزيتون,0.0,1.18,mc_no_match
1948,هل يُعد المرقوق وجبة غنية بالقيمة الغذائية كما يظهر في الصورة؟,[],'TRUE',,Food,Saudi_Arabia,133453,true_false,10977,FALSE,0.0,2.44,true_false_exact
1949,الظاهر في الصورة يعكس حي البستكية كجزء من التراث الثقافي والتاريخي لدبي.,[],'TRUE',,Geography,UAE,50331.png,true_false,10741,TRUE,1.0,0.6,true_false_exact
1951,في أي فصل من فصول السنة يزهر النبات الذي يظهر في الصورة؟,['A. يزهر في فصل الربيعB. يزهر في فصل الشتاءC. يزهر في فصل الصيفD. يزهر في فصل الخريف'],يزهر في فصل الصيف,C,Flora,Morocco,27857.png,multiple_choice,22221,A. يزهر في فصل الربيع,0.0,1.89,mc_letter
1952,ما هو العنصر المعماري الذي يظهر في الصورة وتم تجديده من قبل السلطان لاجين في عام 696هـ/1296م؟,['A. المنبر الخشبيB. المنارة الملويةC. الإيوان الشرقيD. المحراب الرئيسي'],المنبر الخشبي,A,Architecture,Egypt,107091,multiple_choice,541,A. المنبر الخشبي,1.0,1.16,mc_letter
1953,القصر الذي يظهر في الصورة تم بناؤه في أوائل القرن التاسع عشر.,[],'TRUE',,Architecture,Lebanon,18598,true_false,11793,FALSE,0.0,0.74,true_false_exact
1955,ما هو المبنى الإداري الذي يظهر في الصورة ويقع بمحاذاة البرج الأثري؟,['A. الساحة الواسعةB. مبنى السرايا العثمانيC. اللوحة المنقوشةD. برج الساعة'],مبنى السرايا العثماني,B,Architecture,Palestine,2841,multiple_choice,90,B. مبنى السرايا العثماني,1.0,0.78,mc_letter
1957,كما يظهر في الصورة، تم بناء هذا العمل المعماري في عام 1900 ميلادية.,[],لا,,Architecture,Yemen,573,true_false,2547,FALSE,1.0,1.98,true_false_exact
1958,ما هو الموقع الجغرافي الذي تقع فيه المدينة التي يظهر في الصورة وتعتبر مركزاً ثقافياً وسياسياً هاماً في العصر العباسي؟,['A. الضفة الشرقية لنهر دجلةB. الضفة الغربية لنهر الفراتC. الضفة الشرقية لنهر الفراتD. الضفة الغربية لنهر دجلة'],الضفة الشرقية لنهر دجلة,A,Architecture,Iraq,78255,multiple_choice,16438,الضفة الغربية لنهر الفرات,0.68,1.51,mc_text_anls
1961,ما هو شكل حلوة بلح الشام في الصورة؟,['A. مستطيلB. دائريC. حلزونيD. مربع'],حلزوني,C,Food,Egypt,68281,multiple_choice,300,C. حلزوني,1.0,1.67,mc_letter
1962,ما هو المعلم المعماري الذي يظهر في الصورة ويتميز بقبة عالية تطل على الشارع الرئيسي؟,['A. مبنى كبير ذو طابقينB. سور حجري يحيط بالمنطقةC. قبر الوالي أحمد حمدي باشاD. مئذنة مسجد قريبة'],قبر الوالي أحمد حمدي باشا,C,Architecture,Lebanon,19134,multiple_choice,11984,C. قبر الوالي أحمد حمدي باشا,1.0,1.58,mc_letter
1963,كما يظهر في الصورة، فإن المجمع الذي تعرض لأضرار جسيمة خلال الحرب الأهلية السورية هو مجمع وقف إبشير مصطفى باشا.,[],'TRUE',,Architecture,Syria,123526,true_false,836,TRUE,1.0,1.92,true_false_exact
1965,ما نوع الشجرة الذي يظهر في الصورة ويعتبر مهمًا في الحفاظ على التربة ومنع التصحر في البيئة الصحراوية؟,['A. النخيلB. أشجار الأكاسياC. الصنوبرD. الزيتون'],أشجار الأكاسيا,B,Flora,Morocco,30529.png,multiple_choice,16587,أشجار الأكاسيا,1.0,1.81,mc_text_exact
1966,ما هو نوع المبنى الذي يظهر في الصورة؟,['A. مبنى من الخرسانةB. مبنى من الطوب الطينيC. مبنى من الخشبD. مبنى من الحجارة'],مبنى من الطوب الطيني,B,Geography,Oman,61129.png,multiple_choice,10910,B. مبنى من الطوب الطيني,1.0,1.36,mc_letter
1967,القباب المتعددة التي تعلو الشرفة هي من العناصر المعمارية التي تظهر في الصورة وتعكس التوسعات التي تم إجراؤها على مر الزمن.,[],'TRUE',,Architecture,Tunisia,45055,true_false,206,FALSE,0.0,1.97,true_false_exact
1968,يظهر النبات في الصورة في مناطق تتميز بمناخ البحر الأبيض المتوسط.,[],'TRUE',,Flora,Morocco,38806.png,true_false,16882,TRUE,1.0,0.93,true_false_exact
1969,ما هو الشارع الرئيسي الذي يظهر في الصورة ويمر بين المباني السكنية والتجارية؟,['A. الشوارع الواسعةB. الحواري الضيقةC. الطرق الفرعيةD. الممرات الصغيرة'],الشوارع الواسعة,A,Geography,Oman,68131.png,multiple_choice,11161,A. الشوارع الواسعة,1.0,1.97,mc_letter
1971,يوجد لوحة كبيرة على اليسار تحمل اسم المتحف باللغتين العربية والإنجليزية كما يظهر في الصورة.,[],'TRUE',,Architecture,Kuwait,106906,true_false,14433,TRUE,1.0,110.7,true_false_exact
1972,ما هي القبة التي تعلو الروضة الشريفة كما يظهر في الصورة؟,['A. القبة الخضراءB. القبة الفضيةC. القبة البيضاءD. القبة الذهبية'],القبة الخضراء,A,Architecture,Saudi_Arabia,32238,multiple_choice,6627,القبة الخضراء,1.0,1.7,mc_text_exact
