task_id,question_id,image_path,query_text,ground_truth_code,model_response,code_generation_time,VisualEval_Result,VisualEval_IoU,VisualEval_Reason,LLM_Judge_Result,LLM_Judge_Reasoning,EvalMethod
84,q1,../Datasets/TurtleBench/Tasks/84/image/84.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
radius=200","for i in range(3):
  t.forward(radius)
  t.right(180)
  t.forward(2 * radius)
  t.right(180)
  t.forward(radius)
  t.right(60)

t.forward(radius)
t.right(270)
t.circle(radius)
","import math
radius=200
t.penup()
t.goto(0, -radius)
t.pendown()
t.circle(radius)
for i in range(6):
    t.penup()
    t.goto(0, 0)
    t.setheading(i * 60)
    t.pendown()
    t.forward(radius)",3.17,False,0.893,visual_iou=0.893; vars=['radius'],True,both draw a circle of radius 200 with six radial lines extending from the center to the perimeter.,llm_after_visual_false
85,q1,../Datasets/TurtleBench/Tasks/85/image/85.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[90, 120, 150]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
n_sides = 3
sides_length = 30
inner_angle = (n_sides - 2) * 180 / n_sides
side_turn = 180 - inner_angle
t.forward(triangle_sides[0])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[0])
t.right(90 + inner_angle)
t.forward(triangle_sides[1])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[1])
t.left(180 - inner_angle)
t.left(180 - atan((0.75)) * 180 / pi)
t.forward(triangle_sides[2])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[2])
","import math

triangle_sides = [90, 120, 150]
t.penup()
t.goto(0, 0)
t.pendown()

# Draw first triangle
t.begin_fill()
t.color(""black"")
for side in triangle_sides:
    t.forward(side)
    t.left(180 - (180 * (side / sum(triangle_sides))))
t.end_fill()

# Draw second triangle sharing one side
t.penup()
t.goto(0, 0)
t.setheading(0)
t.forward(triangle_sides[0])
t.left(90)
t.pendown()
t.begin_fill()
t.color(""black"")
for side in triangle_sides[1:]:
    t.forward(side)
    t.left(180 - (180 * (side / sum(triangle_sides[1:]))))
t.end_fill()

# Draw third triangle sharing one side
t.penup()
t.goto(0, 0)
t.setheading(0)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.pendown()
t.begin_fill()
t.color(""black"")
for side in triangle_sides[2:]:
    t.forward(side)
    t.left(180 - (180 * (side / sum(triangle_sides[2:]))))
t.end_fill()",11.18,False,0.0,gt_exec_error: name 'triangle_sides' is not defined,False,"the model code draws three distinct triangles joined at vertices, while the ground truth code draws a series of polygons (triangles) connected by lines.",llm_after_visual_false
86,q1,../Datasets/TurtleBench/Tasks/86/image/86.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[90, 120, 150]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

n_sides = 5
inner_angle = (n_sides - 2) * 180 / n_sides
side_turn = 180 - inner_angle
t.forward(triangle_sides[0])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[0])
t.right(90 + inner_angle)
t.forward(triangle_sides[1])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[1])
t.left(180 - inner_angle)
t.left(180 - atan((0.75)) * 180 / pi)
t.forward(triangle_sides[2])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[2])
","import math

triangle_sides = [90, 120, 150]

def draw_polygon(sides, side_length):
    angle = 360 / sides
    for _ in range(sides):
        t.forward(side_length)
        t.left(angle)

def draw_triangle():
    for side in triangle_sides:
        draw_polygon(3, side)

t.penup()
t.goto(-100, 0)
t.pendown()
draw_triangle()

t.penup()
t.goto(100, 0)
t.pendown()
draw_triangle()

t.penup()
t.goto(0, -100)
t.pendown()
draw_triangle()",5.31,False,0.0,gt_exec_error: name 'triangle_sides' is not defined,False,"the model code draws three equilateral triangles, while the ground truth code draws three pentagons arranged in a different geometric configuration.",llm_after_visual_false
87,q1,../Datasets/TurtleBench/Tasks/87/image/87.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[90, 120, 150]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

n_sides = 6
sides_length = 20
inner_angle = (n_sides - 2) * 180 / n_sides
side_turn = 180 - inner_angle
t.forward(triangle_sides[0])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[0])
t.right(90 + inner_angle)
t.forward(triangle_sides[1])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[1])
t.left(180 - inner_angle)
t.left(180 - atan((0.75)) * 180 / pi)
t.forward(triangle_sides[2])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[2])
","import math

triangle_sides = [90, 120, 150]

def draw_hexagon(side_length):
    for _ in range(6):
        t.forward(side_length)
        t.left(60)

def draw_triangle(side_lengths):
    for side in side_lengths:
        t.forward(side)
        t.left(120)

t.penup()
t.goto(-150, 0)
t.pendown()
draw_hexagon(triangle_sides[0])

t.penup()
t.goto(0, 0)
t.pendown()
draw_hexagon(triangle_sides[1])

t.penup()
t.goto(-75, -75)
t.pendown()
draw_hexagon(triangle_sides[2])

t.penup()
t.goto(0, 0)
t.pendown()
draw_triangle(triangle_sides)",6.01,False,0.0,gt_exec_error: name 'triangle_sides' is not defined,False,"the model code draws three separate hexagons and a triangle, while the ground truth code draws a different sequence of connected polygons.",llm_after_visual_false
88,q1,../Datasets/TurtleBench/Tasks/88/image/88.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[90, 120, 150]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.forward(triangle_sides[0])
t.right(90)
draw_polygon(4, triangle_sides[0])
t.left(180)
t.forward(triangle_sides[1])
t.right(90)
draw_polygon(4, triangle_sides[1])
t.left(90)
t.left(180 - atan((0.75)) * 180 / pi)
t.forward(triangle_sides[2])
t.right(90)
","import math

triangle_sides = [90, 120, 150]
t.penup()
t.goto(-150, 0)
t.pendown()
t.setheading(0)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
t.forward(triangle_sides[2])
t.left(90)
t.forward(triangle_sides[1])
t.left(90)
t.forward(triangle_sides[0])
t.left(90)
