task_id,question_id,image_path,query_text,ground_truth_code,model_response,code_generation_time
50,q2,..\Datasets\TurtleBench\Tasks\50\image\50.png,"in the given shape circumscribes all the circles in a larger circle.

Constraint - Use these variables strictly:
small_circle_radius=100","for i in range(4):
        t.circle(small_circle_radius)
        t.right(90)

t.circle(small_circle_radius, 180)
t.circle(2 * small_circle_radius)
","small_circle_radius = 100
import math

def draw_circle(radius):
    t.penup()
    t.goto(0, -radius)
    t.pendown()
    t.circle(radius)

def draw_pattern():
    for i in range(4):
        draw_circle(small_circle_radius)
        t.penup()
        t.goto(small_circle_radius * math.cos(math.radians(90 * (i + 1))), 
               small_circle_radius * math.sin(math.radians(90 * (i + 1))) - small_circle_radius)
        t.pendown()

draw_pattern()",2.57
51,q1,..\Datasets\TurtleBench\Tasks\51\image\51.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
small_circle_radius=100","for i in range(6):
        t.circle(small_circle_radius)
        t.right(60)

t.circle(small_circle_radius, 180)
t.circle(2 * small_circle_radius)
","small_circle_radius = 100

for i in range(6):
    t.circle(small_circle_radius)
    t.right(60)",2.0
52,q1,..\Datasets\TurtleBench\Tasks\52\image\52.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
square_side=200","for i in range(8):
  t.forward((1 + sqrt(2)) * square_side / (2 + sqrt(2)))
  t.right(45)
  t.forward((1 + sqrt(2)) * square_side / (2 + sqrt(2)))
  t.right(90)
","square_side = 200

for _ in range(4):
    t.forward(square_side)
    t.right(90)
    
t.right(45)

for _ in range(4):
    t.forward(square_side * (2 ** 0.5))
    t.right(90)",2.48
52,q2,..\Datasets\TurtleBench\Tasks\52\image\52.png,"in the given shape removes all the right isosceles triangles.

Constraint - Use these variables strictly:
square_side=200","for i in range(8):
  t.forward(sqrt(2) * square_side / (2 + sqrt(2)))
  t.right(45)
","square_side = 200

for _ in range(4):
    t.forward(square_side)
    t.right(90)

t.penup()
t.goto(square_side / 2, -square_side / 2)
t.pendown()

for _ in range(4):
    t.goto(0, 0)
    t.goto(square_side / 2, -square_side / 2)
    t.goto(square_side / 2, square_side / 2)
    t.goto(0, 0)
    t.goto(-square_side / 2, square_side / 2)
    t.goto(-square_side / 2, -square_side / 2)
    t.goto(0, 0)
    t.right(90)",2.6
53,q1,..\Datasets\TurtleBench\Tasks\53\image\53.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
radius=100","t.circle(radius, 270)
t.left(90)
t.forward(radius)
t.right(90)
t.forward(radius)
","radius = 100

t.penup()
t.goto(radius, 0)
t.pendown()
t.setheading(90)
t.circle(radius, 180)
t.goto(0, radius)
t.goto(0, 0)",1.58
53,q2,..\Datasets\TurtleBench\Tasks\53\image\53.png,"divides the given shape into three equal pieces.

Constraint - Use these variables strictly:
radius=100","t.circle(radius, 270)
t.left(90)
t.forward(radius)
t.right(90)
t.forward(radius)
t.right(180)
t.forward(2 * radius)
t.forward(-radius)
t.right(90)
t.forward(radius)
","radius = 100

# Draw the first piece
t.penup()
t.goto(0, 0)
t.pendown()
t.setheading(90)
t.circle(radius, 180)
t.goto(0, 0)

# Draw the second piece
t.setheading(90)
t.circle(radius, 60)
t.goto(0, 0)

# Draw the third piece
t.setheading(150)
t.circle(radius, 60)
t.goto(0, 0)",1.97
54,q1,..\Datasets\TurtleBench\Tasks\54\image\54.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
small_hexagon_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for i in range(6):
  draw_polygon(6, small_hexagon_side)
  t.right(60)
","small_hexagon_side = 100

def draw_hexagon(side_length):
    for _ in range(6):
        t.forward(side_length)
        t.right(60)

def draw_small_hexagons():
    for i in range(2):
        for j in range(3):
            t.penup()
            t.goto(j * small_hexagon_side * 1.5, i * small_hexagon_side * 1.732)
            t.pendown()
            draw_hexagon(small_hexagon_side)

draw_small_hexagons()",2.9
54,q3,..\Datasets\TurtleBench\Tasks\54\image\54.png,"circumscribes the whole shape in a circle.

Constraint - Use these variables strictly:
small_hexagon_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for i in range(6):
  draw_polygon(6, small_hexagon_side)
  t.right(60)
t.up()
t.forward(2 * small_hexagon_side)
t.down()
t.left(90)
t.circle(2 * small_hexagon_side)
","small_hexagon_side = 100

def draw_hexagon(side_length):
    for _ in range(6):
        t.forward(side_length)
        t.right(60)

def draw_small_hexagons():
    for _ in range(6):
        draw_hexagon(small_hexagon_side)
        t.forward(small_hexagon_side)
        t.right(60)

t.penup()
t.goto(-small_hexagon_side, 0)
t.pendown()
draw_small_hexagons()

t.penup()
t.goto(0, -small_hexagon_side * 1.5)
t.pendown()
t.circle(small_hexagon_side * 1.5)",2.35
54,q2,..\Datasets\TurtleBench\Tasks\54\image\54.png,"e given shapes removes the diamonds that have at least one common side with the larger hexagon.

Constraint - Use these variables strictly:
small_hexagon_side=100","for i in range(6):
  for j in range(2):
    t.forward(small_hexagon_side)
    t.right(60)
    t.forward(small_hexagon_side)
    t.right(120)
  t.right(60)
","small_hexagon_side = 100

def draw_hexagon(side_length):
    for _ in range(6):
        t.forward(side_length)
        t.right(60)

def draw_diamond(side_length):
    for _ in range(2):
        t.forward(side_length)
        t.right(60)
        t.forward(side_length)
        t.right(120)

# Draw the larger hexagon
t.penup()
t.goto(-small_hexagon_side * 1.5, -small_hexagon_side * 0.866)
t.pendown()
draw_hexagon(small_hexagon_side * 3)

# Draw the diamonds
for i in range(3):
    for j in range(2):
        t.penup()
        t.goto(-small_hexagon_side * 1.5 + j * small_hexagon_side * 3, -small_hexagon_side * 0.866 + i * small_hexagon_side * 1.732)
        t.pendown()
        draw_diamond(small_hexagon_side)",2.79
55,q1,..\Datasets\TurtleBench\Tasks\55\image\55.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
pentagon_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for i in range(5):
  draw_polygon(5, pentagon_side)
  t.right(72)
","pentagon_side = 100

def draw_pentagon():
    for _ in range(5):
        t.forward(pentagon_side)
        t.right(72)

for _ in range(6):
    draw_pentagon()
    t.right(60)",1.99
55,q3,..\Datasets\TurtleBench\Tasks\55\image\55.png,"creates the given shape without the two pentagons at the bottom.

Constraint - Use these variables strictly:
pentagon_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.right(144)
for i in range(3):
  draw_polygon(5, pentagon_side)
  t.right(72)
","pentagon_side = 100

def draw_pentagon():
    for _ in range(5):
        t.forward(pentagon_side)
        t.right(72)

for _ in range(6):
    draw_pentagon()
    t.right(60)",2.22
55,q2,..\Datasets\TurtleBench\Tasks\55\image\55.png,"creates the given shape without the three pentagons at the top.

Constraint - Use these variables strictly:
pentagon_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for i in range(2):
  draw_polygon(5, pentagon_side)
  t.right(72)
","pentagon_side = 100

def draw_pentagon():
    for _ in range(5):
        t.forward(pentagon_side)
        t.right(72)

for _ in range(6):
    draw_pentagon()
    t.right(60)",2.02
56,q1,..\Datasets\TurtleBench\Tasks\56\image\56.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
hexagon_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for i in range(3):
  draw_polygon(6, hexagon_side)
  t.right(120)
","hexagon_side = 100

def draw_hexagon():
    for _ in range(6):
        t.forward(hexagon_side)
        t.right(60)

# Draw the first hexagon
draw_hexagon()

# Move to the position for the second hexagon
t.penup()
t.forward(hexagon_side)
t.pendown()
draw_hexagon()

# Move to the position for the third hexagon
t.penup()
t.goto(hexagon_side / 2, -hexagon_side * (3**0.5) / 2)
t.pendown()
draw_hexagon()",3.26
56,q3,..\Datasets\TurtleBench\Tasks\56\image\56.png,"creates the given shape without the hexagon on the left.

Constraint - Use these variables strictly:
hexagon_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.left(120)
for i in range(2):
  draw_polygon(6, hexagon_side)
  t.right(120)
","hexagon_side = 100

def draw_hexagon():
    for _ in range(6):
        t.forward(hexagon_side)
        t.right(60)

# Draw the first hexagon
draw_hexagon()
t.penup()
t.forward(hexagon_side)
t.pendown()

# Draw the second hexagon
draw_hexagon()",1.47
56,q2,..\Datasets\TurtleBench\Tasks\56\image\56.png,"creates the given shape without the hexagon at the bottom.

Constraint - Use these variables strictly:
hexagon_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.left(60)
for i in range(2):
  draw_polygon(6, hexagon_side)
  t.right(120)
","hexagon_side = 100

def draw_hexagon():
    for _ in range(6):
        t.forward(hexagon_side)
        t.left(60)

# Draw the top hexagon
t.penup()
t.goto(-hexagon_side / 2, hexagon_side * (3**0.5) / 2)
t.pendown()
draw_hexagon()

# Draw the left hexagon
t.penup()
t.goto(-hexagon_side * 1.5, hexagon_side * (3**0.5) / 2)
t.pendown()
draw_hexagon()

# Draw the right hexagon
t.penup()
t.goto(hexagon_side / 2, hexagon_side * (3**0.5) / 2)
t.pendown()
draw_hexagon()",3.02
57,q1,..\Datasets\TurtleBench\Tasks\57\image\57.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_triangle_side = 150
small_triangle_side = 75","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.left(60)
draw_polygon(3, large_triangle_side)
t.right(60)
t.forward(small_triangle_side)
t.left(60)
draw_polygon(3, large_triangle_side)
","large_triangle_side = 150
small_triangle_side = 75

def draw_triangle(side_length):
    for _ in range(3):
        t.forward(side_length)
        t.left(120)

# Draw the large triangles
t.penup()
t.goto(-large_triangle_side / 2, 0)
t.pendown()
draw_triangle(large_triangle_side)

t.penup()
t.goto(large_triangle_side / 2, 0)
t.pendown()
draw_triangle(large_triangle_side)

# Draw the small triangle
t.penup()
t.goto(0, small_triangle_side / 2)
t.pendown()
draw_triangle(small_triangle_side)",13.41
57,q3,..\Datasets\TurtleBench\Tasks\57\image\57.png,"in the given shape fills in the gap between the large triangles with a small triangle.

Constraint - Use these variables strictly:
large_triangle_side = 150
small_triangle_side = 75","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.left(60)
draw_polygon(3, large_triangle_side)
t.right(60)
t.forward(small_triangle_side)
t.left(60)
draw_polygon(3, large_triangle_side)
t.forward(small_triangle_side)
t.left(60)
draw_polygon(3, small_triangle_side)
","large_triangle_side = 150
small_triangle_side = 75

def draw_triangle(side_length):
    for _ in range(3):
        t.forward(side_length)
        t.left(120)

# Draw the left large triangle
t.penup()
t.goto(-large_triangle_side / 2, 0)
t.pendown()
draw_triangle(large_triangle_side)

# Draw the right large triangle
t.penup()
t.goto(large_triangle_side / 2, 0)
t.pendown()
draw_triangle(large_triangle_side)

# Draw the small triangle in the gap
t.penup()
t.goto(0, 0)
t.pendown()
draw_triangle(small_triangle_side)",2.21
57,q2,..\Datasets\TurtleBench\Tasks\57\image\57.png,"in the given shape slides the two large triangles apart horizontally so that the small triangle in the middle disappears, but they still touch at a single point.

Constraint - Use these variables strictly:
large_triangle_side = 150
small_triangle_side = 75","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.left(60)
draw_polygon(3, large_triangle_side)
t.right(60)
t.forward(2 * small_triangle_side)
t.left(60)
draw_polygon(3, large_triangle_side)
","large_triangle_side = 150
small_triangle_side = 75

# Draw left large triangle
t.penup()
t.goto(-large_triangle_side / 2, 0)
t.pendown()
t.goto(0, large_triangle_side * (3**0.5) / 2)
t.goto(large_triangle_side / 2, 0)
t.goto(-large_triangle_side / 2, 0)

# Draw right large triangle
t.penup()
t.goto(large_triangle_side / 2, 0)
t.pendown()
t.goto(large_triangle_side, large_triangle_side * (3**0.5) / 2)
t.goto(large_triangle_side / 2, 0)
t.goto(large_triangle_side / 2, 0)

# Draw small triangle
t.penup()
t.goto(-small_triangle_side / 2, small_triangle_side * (3**0.5) / 2)
t.pendown()
t.goto(0, small_triangle_side * (3**0.5) / 2 + small_triangle_side * (3**0.5) / 2)
t.goto(small_triangle_side / 2, small_triangle_side * (3**0.5) / 2)
t.goto(-small_triangle_side / 2, small_triangle_side * (3**0.5) / 2)",4.23
58,q6,..\Datasets\TurtleBench\Tasks\58\image\58.png,"recreates the given shape and also inserts the horizontal diameter of the left circle and the vertical diameter of the right circle.

Constraint - Use these variables strictly:
circle_radius=100","t.forward(circle_radius * 2)
t.circle(circle_radius, 540)
t.left(90)
t.forward(circle_radius * 2)
t.forward(- circle_radius * 2)
t.right(90)
t.forward(circle_radius * 2)
t.circle(circle_radius, 450)
t.left(90)
t.forward(circle_radius * 2)
","circle_radius = 100

# Draw left circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw right circle
t.penup()
t.goto(circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw horizontal diameter of left circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.goto(circle_radius, 0)

# Draw vertical diameter of right circle
t.penup()
t.goto(circle_radius, -circle_radius)
t.pendown()
t.goto(circle_radius, circle_radius)",2.06
58,q7,..\Datasets\TurtleBench\Tasks\58\image\58.png,"recreates the given shape and also inserts the horizontal diameter of the right circle.

Constraint - Use these variables strictly:
circle_radius=100","t.forward(circle_radius * 2)
t.circle(circle_radius, 450)
t.left(90)
t.forward(circle_radius * 2)
t.left(90)
t.circle(circle_radius, -90)
t.forward(circle_radius * 2)
t.circle(circle_radius, 450)
","circle_radius = 100

# Draw the left circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw the right circle
t.penup()
t.goto(circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw the horizontal diameter of the right circle
t.penup()
t.goto(circle_radius, -circle_radius)
t.pendown()
t.goto(circle_radius, circle_radius)",2.12
58,q5,..\Datasets\TurtleBench\Tasks\58\image\58.png,"recreates the given shape without the left semicircle of the right circle and the right semicircle of the left circle.

Constraint - Use these variables strictly:
circle_radius=100","t.forward(circle_radius * 2)
t.circle(circle_radius, 180)
t.forward(circle_radius * 2)
t.circle(circle_radius, 180)
","circle_radius = 100

# Draw the left circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.circle(circle_radius, 180)

# Draw the right circle
t.penup()
t.goto(circle_radius, 0)
t.pendown()
t.circle(circle_radius, -180)",1.77
58,q4,..\Datasets\TurtleBench\Tasks\58\image\58.png,"recreates the given shape and also inserts the horizontal and vertical diameters of each circle.

Constraint - Use these variables strictly:
circle_radius=100","for i in range(2):
  t.forward(circle_radius * 2)
  t.circle(circle_radius, 450)
  t.left(90)
  t.forward(circle_radius * 2)
  t.left(90)
  t.circle(circle_radius, 90)
  t.left(90)
  t.forward(circle_radius * 2)
  t.left(90)
","circle_radius = 100

# Draw the first circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw the second circle
t.penup()
t.goto(circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw the horizontal diameter for both circles
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.goto(circle_radius, 0)

# Draw the vertical diameter for both circles
t.penup()
t.goto(0, circle_radius)
t.pendown()
t.goto(0, -circle_radius)",2.51
58,q1,..\Datasets\TurtleBench\Tasks\58\image\58.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
circle_radius=100","t.forward(circle_radius * 2)
t.circle(circle_radius, 540)
t.forward(circle_radius * 2)
t.circle(circle_radius, 540)
","circle_radius = 100

t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.circle(circle_radius)

t.penup()
t.goto(circle_radius, 0)
t.pendown()
t.circle(circle_radius)",1.82
58,q3,..\Datasets\TurtleBench\Tasks\58\image\58.png,"recreates the given shape and also inserts the horizontal diameters of each circle.

Constraint - Use these variables strictly:
circle_radius=100","t.forward(circle_radius * 2)
t.circle(circle_radius, 450)
t.left(90)
t.forward(circle_radius * 2)
t.left(90)
t.circle(circle_radius, -90)
t.forward(circle_radius * 2)
t.circle(circle_radius, 450)
t.left(90)
t.forward(circle_radius * 2)
t.left(90)
t.circle(circle_radius, -90)
","circle_radius = 100

# Draw the first circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw the second circle
t.penup()
t.goto(circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw the horizontal diameter for the first circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.goto(circle_radius, 0)

# Draw the horizontal diameter for the second circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.goto(circle_radius, 0)",5.67
58,q2,..\Datasets\TurtleBench\Tasks\58\image\58.png,"recreates the given shape and also inserts the vertical diameters of each circle.

Constraint - Use these variables strictly:
circle_radius=100","t.forward(circle_radius * 2)
t.circle(circle_radius, 360)
t.left(90)
t.forward(circle_radius * 2)
t.left(90)
t.forward(circle_radius * 2)
t.left(90)
t.forward(circle_radius * 2)
t.left(90)
t.circle(circle_radius, 540)
","circle_radius = 100

# Draw the first circle
t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw the second circle
t.penup()
t.goto(circle_radius, 0)
t.pendown()
t.circle(circle_radius)

# Draw the vertical diameters
t.penup()
t.goto(-circle_radius, -circle_radius)
t.pendown()
t.goto(-circle_radius, circle_radius)

t.penup()
t.goto(circle_radius, -circle_radius)
t.pendown()
t.goto(circle_radius, circle_radius)",2.27
59,q1,..\Datasets\TurtleBench\Tasks\59\image\59.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
largest_square_side = 200
smallest_square_side = 50","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for i in range(4):
  draw_polygon(4, largest_square_side / 2) 
  t.right(90)
t.forward(smallest_square_side)
t.right(90)
t.forward(smallest_square_side)
t.right(90)
draw_polygon(4, largest_square_side / 2)
","largest_square_side = 200
smallest_square_side = 50

def draw_square(side_length):
    for _ in range(4):
        t.forward(side_length)
        t.right(90)

# Draw largest square
draw_square(largest_square_side)

# Move to position for smallest square
t.penup()
t.goto((largest_square_side - smallest_square_side) / 2, (largest_square_side - smallest_square_side) / 2)
t.pendown()

# Draw smallest square
draw_square(smallest_square_side)

# Draw lines to create the cross
t.penup()
t.goto(0, largest_square_side / 2)
t.setheading(270)
t.pendown()
t.forward(largest_square_side)

t.penup()
t.goto(0, -largest_square_side / 2)
t.setheading(90)
t.pendown()
t.forward(largest_square_side)

t.penup()
t.goto(largest_square_side / 2, 0)
t.setheading(180)
t.pendown()
t.forward(largest_square_side)

t.penup()
t.goto(-largest_square_side / 2, 0)
t.setheading(0)
t.pendown()
t.forward(largest_square_side)",5.28
59,q2,..\Datasets\TurtleBench\Tasks\59\image\59.png,"in the given shape, connects the midpoints of each side of the largest square to the midpoints of adjacent sides.

Constraint - Use these variables strictly:
largest_square_side = 200
smallest_square_side = 50","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for i in range(4):
  draw_polygon(4, largest_square_side / 2) 
  t.right(90)
t.forward(smallest_square_side)
t.right(90)
t.forward(smallest_square_side)
t.right(90)
draw_polygon(4, smallest_square_side * 2)
t.right(90)

t.forward(smallest_square_side)
t.right(90)
t.forward(smallest_square_side)
t.right(135)
draw_polygon(4, largest_square_side * sqrt(2) / 2)
","largest_square_side = 200
smallest_square_side = 50

# Function to draw a square
def draw_square(side_length):
    for _ in range(4):
        t.forward(side_length)
        t.right(90)

# Draw the largest square
draw_square(largest_square_side)

# Calculate midpoints of the largest square
midpoints = [
    (largest_square_side / 2, 0), 
    (0, largest_square_side / 2), 
    (-largest_square_side / 2, 0), 
    (0, -largest_square_side / 2)
]

# Draw lines connecting midpoints to adjacent midpoints
for i in range(4):
    t.penup()
    t.goto(midpoints[i])
    t.pendown()
    t.goto(midpoints[(i + 1) % 4])

# Draw the smallest square in the center
t.penup()
t.goto(-smallest_square_side / 2, smallest_square_side / 2)
t.pendown()
draw_square(smallest_square_side)",4.63
60,q1,..\Datasets\TurtleBench\Tasks\60\image\60.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[40, 80, 120, 160]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.right(60)
for i in range(4):
  draw_polygon(3, triangle_sides[i])
","triangle_sides = [40, 80, 120, 160]

for side in triangle_sides:
    for _ in range(3):
        t.forward(side)
        t.left(120)
    t.penup()
    t.goto(t.xcor(), t.ycor() - (side * 0.5))
    t.pendown()",1.93
60,q3,..\Datasets\TurtleBench\Tasks\60\image\60.png,"in the given shape only creates the two smallest triangles.

Constraint - Use these variables strictly:
triangle_sides=[40, 80, 120, 160]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.right(60)
for i in range(2):
  draw_polygon(3, triangle_sides[i])
","triangle_sides = [40, 80, 120, 160]

def draw_triangle(side_length):
    for _ in range(3):
        t.forward(side_length)
        t.left(120)

# Draw the two smallest triangles
for side in triangle_sides[:2]:
    draw_triangle(side)
    t.penup()
    t.forward(side)
    t.pendown()",2.37
60,q2,..\Datasets\TurtleBench\Tasks\60\image\60.png,"in the given shape only creates the two largest triangles.

Constraint - Use these variables strictly:
triangle_sides=[40, 80, 120, 160]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.right(60)
for i in range(2):
  draw_polygon(3, triangle_sides[i+ 2])
","triangle_sides = [40, 80, 120, 160]

def draw_triangle(side_length):
    for _ in range(3):
        t.forward(side_length)
        t.left(120)

# Draw the largest triangle
t.penup()
t.goto(-triangle_sides[3] / 2, -triangle_sides[3] / 2)
t.pendown()
draw_triangle(triangle_sides[3])

# Draw the second largest triangle
t.penup()
t.goto(-triangle_sides[2] / 2, -triangle_sides[2] / 2)
t.pendown()
draw_triangle(triangle_sides[2])",2.06
61,q1,..\Datasets\TurtleBench\Tasks\61\image\61.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
semicircle_radius = 100","t.left(90)
t.circle(semicircle_radius, 180)
t.left(90)
t.forward(2 * semicircle_radius)
","semicircle_radius = 100

t.penup()
t.goto(-semicircle_radius, 0)
t.pendown()
t.setheading(90)
t.circle(semicircle_radius, 180)
t.setheading(0)
t.forward(2 * semicircle_radius)",1.99
61,q3,..\Datasets\TurtleBench\Tasks\61\image\61.png,"creates the same shape + two lines that divide the semicircle into three equal slices.

Constraint - Use these variables strictly:
semicircle_radius = 100","t.left(90)
t.circle(semicircle_radius, 180)
t.left(90)
t.forward(2 * semicircle_radius)
t.forward(-semicircle_radius)
t.left(120)
t.forward(semicircle_radius)
t.forward(-semicircle_radius)
t.right(60)
t.forward(semicircle_radius)
t.forward(-semicircle_radius)
","semicircle_radius = 100

# Draw the semicircle
t.penup()
t.goto(-semicircle_radius, 0)
t.pendown()
t.setheading(90)
t.circle(semicircle_radius, 180)

# Draw the lines dividing the semicircle into three equal slices
for i in range(1, 3):
    t.penup()
    t.goto(0, 0)
    t.setheading(90 - (i * 60))  # 60 degrees for each slice
    t.pendown()
    t.forward(semicircle_radius)",2.7
61,q2,..\Datasets\TurtleBench\Tasks\61\image\61.png,"creates the same shape + a line that divides the semicircle into two equal slices.

Constraint - Use these variables strictly:
semicircle_radius = 100","t.left(90)
t.circle(semicircle_radius, 180)
t.left(90)
t.forward(semicircle_radius)
t.left(90)
t.forward(semicircle_radius)
t.forward(-semicircle_radius)
t.right(90)
t.forward(semicircle_radius)
","semicircle_radius = 100

# Draw semicircle
t.penup()
t.goto(-semicircle_radius, 0)
t.pendown()
t.setheading(90)
t.circle(semicircle_radius, 180)

# Draw dividing line
t.penup()
t.goto(0, 0)
t.pendown()
t.setheading(270)
t.forward(semicircle_radius)",2.47
62,q1,..\Datasets\TurtleBench\Tasks\62\image\62.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
radius = 90
rectangle_length = 300","t.forward(radius)
t.circle(radius)
t.forward((rectangle_length - 2 * radius))
t.circle(radius)
t.forward(radius)
t.left(90)
t.forward(2 * radius)
t.left(90)
t.forward(rectangle_length)
t.left(90)
t.forward(2 * radius)
","radius = 90
rectangle_length = 300

# Draw rectangle
t.penup()
t.goto(-rectangle_length / 2, radius)
t.pendown()
t.forward(rectangle_length)
t.right(90)
t.forward(radius * 2)
t.forward(-rectangle_length)
t.right(90)
t.forward(radius * 2)

# Draw circles
t.penup()
t.goto(-rectangle_length / 4, 0)
t.pendown()
t.circle(radius)

t.penup()
t.goto(rectangle_length / 4, 0)
t.pendown()
t.circle(radius)",3.58
62,q3,..\Datasets\TurtleBench\Tasks\62\image\62.png,"creates the given shape without the circles.

Constraint - Use these variables strictly:
radius = 90
rectangle_length = 300","t.forward(rectangle_length)
t.left(90)
t.forward(2 * radius)
t.left(90)
t.forward(rectangle_length)
t.left(90)
t.forward(2 * radius)
","t.penup()
t.goto(-rectangle_length/2, radius)
t.pendown()
t.forward(rectangle_length)
t.right(90)
t.forward(radius)
t.right(90)
t.forward(rectangle_length)
t.right(90)
t.forward(radius)
t.right(90)
t.penup()
t.goto(-radius, 0)
t.pendown()
t.goto(radius, 0)
t.penup()
t.goto(-rectangle_length/2, radius)
t.pendown()
t.goto(-rectangle_length/2, -radius)
t.penup()
t.goto(rectangle_length/2, radius)
t.pendown()
t.goto(rectangle_length/2, -radius)",2.57
62,q2,..\Datasets\TurtleBench\Tasks\62\image\62.png,"creates the given shape without the rectangle.

Constraint - Use these variables strictly:
radius = 90
rectangle_length = 300","t.up()
t.forward(radius)
t.down()
t.circle(radius)
t.up()
t.forward((rectangle_length - 2 * radius))
t.down()
t.circle(radius)
","radius = 90
rectangle_length = 300

t.penup()
t.goto(-radius, 0)
t.pendown()
t.circle(radius)

t.penup()
t.goto(radius, 0)
t.pendown()
t.circle(radius)",1.87
63,q1,..\Datasets\TurtleBench\Tasks\63\image\63.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
hexagon_side=120
semicircle_radius=30","for i in range(6):
  t.forward((hexagon_side- 2 * semicircle_radius)/2)
  t.right(90)
  t.circle(semicircle_radius, -180)
  t.right(90)
  t.forward((hexagon_side- 2 * semicircle_radius)/2)
  t.left(60)
","hexagon_side = 120
semicircle_radius = 30

def draw_hexagon():
    for _ in range(6):
        t.forward(hexagon_side)
        t.right(60)

def draw_semicircle():
    t.circle(semicircle_radius, 180)

for _ in range(6):
    draw_hexagon()
    t.forward(hexagon_side)
    draw_semicircle()
    t.forward(hexagon_side)
    t.right(60)",2.04
