id,dialect,combined_questions,combined_ground_truth,combined_model_answers,run_time
4dd72a5a5c49d5247152f8e29b058ac8,Egyptian,"Q1: هل في اي معلم أثري في الصورة؟
Q2: هل السياح بيصوروا المشهد اللي شايفينه؟
Q3: في أي يافطة بتقول المكان ده اسمه ايه؟
Q4: الحجارة دي متناسقة ولا عشوائية؟
Q5: حد من السياح لابس برنيطة لونها أبيض؟","A1: لا مفيش أي حاجة مميزة ظاهرة
A2: لا مفيش حد ماسك موبايل أو كاميرا
A3: لا مفيش أي يفط موجودة
A4: الحجارة اللي في الوش متناسقة
A5: في واحدة لابسه برنيطة بيضا وواحدة لابسه برنيطة بيج","A1: أيوه
A2: أيوه
A3: مفيش
A4: متناسقة
A5: مفيش",2.22
814e5ccdb218ed6a457564fb93593423,Egyptian,"Q1: في حد كان نازل او بيعوم في المية؟
Q2: في اي مراكب كانت في البحر؟
Q3: كان في ناس على الشط؟
Q4: كان في محلات زي مراكز غوص مثلا؟
Q5: في اي يفط او اعلانات على اي حاجة في الصورة؟","A1: في واحد بيعوم على الشط اللي عليه شمسيات
A2: في مركب أبيض بعيد شوية
A3: اه في ناس معظمهم سياح
A4: لا مش ظاهر أي حاجة
A5: لا مفيش أي يفط أو اعلانات","A1: لا
A2: لا
A3: لا
A4: لا
A5: لا",2.39
d9ee15be7000f92c8adc70114126620a,Egyptian,"Q1: تعبيرات وش البنت إيه فى الصورة ؟
Q2: لون شنطة البنت إلى حطاها على ظهرها؟
Q3: كان فى أى إشارات أو يفط بتدل على الطريق ده فين ؟
Q4: كان فى عربيات تانية ظاهرة فى الصورة ؟
Q5: كان فى أشخاص تانية ظاهرين فى الصورة ؟","A1: تعابير وشها محايدة وهي بتتمشى
A2: لون شنطة البنت على ظهرها أبيض
A3: في يافطة عليها كلام مش باين بس مظنش يافطة طريق
A4: لا العربية النقل بس اللي ظاهرة
A5: لا مفيش أي بنت في الصورة","A1: مفيش تعبيرات واضحة
A2: لون الشنطة مش واضح
A3: مفيش إشارات أو يفط ظاهرة
A4: فيه عربية واحدة بس
A5: مفيش أشخاص تانية ظاهرين",5.73
5767c0be1b5d8cfa0ee3b0287ba63906,Egyptian,"Q1: في ناس في الجامع بتصلي او بتقرا قران؟
Q2: الجامع شكله اثري ولا حديث؟
Q3: في اي شبابيك في الجامع؟
Q4: دولاب الجزم فيه اي جزم محطوطة ولا فاضي؟
Q5: الراجل اللي في جامع متوسط عمره بالتقريب اد ايه؟","A1: لا مفيش غير الراجل اللي بيمشي بس
A2: ألوانه من جوا بتقول أنه جديد لكن هو على طراز قديم
A3: اه في شبابيك فوق وشباك على الشمال
A4: معظمه فاضي مفيهوش غير كوتشي فوق وصندل تحت
A5: الراجل باين من ضهره بس مش باين وشه لكن شكله كبير","A1: في ناس بتصلي
A2: الجامع شكله أثري
A3: في شبابيك موجودة
A4: دولاب الجزم فاضي
A5: الراجل عمره بالتقريب حوالي 50 سنة",2.56
d2a78220d490c52614dc76c1cfcd1d7a,Egyptian,"Q1: الصورة متاخدة من برة المعبد من مكان بعيد ولا من جوه؟
Q2: الستة التانيين اللي ورا الستة الاولانيين شايلين برده نفس السقف المعلق؟
Q3: هل في نحت لاي ملوك او اشخاص من الفراعنة؟
Q4: هل السما باينة في الصورة ونقدر نحدد منها الطقس والوقت؟
Q5: هل في اي اشخاص او حيوانات او طيور او نباتات في الصورة؟","A1: لا الصورة من جوا المعبد من قريب
A2: الستة اللي ورا عليهم سقف معلق لكن مش نفس السقف
A3: لا مفيش أي نحت خالص
A4: السما باينة لونها أزرق وفي سحاب خفيف على الجنب وتقريبا بداية اليوم خالص
A5: لا مفيش أي حاجة خالص","A1: من برة المعبد
A2: لا
A3: لا
A4: أيوة، السما باينة
A5: لا",10.43
b7e6af079280646d365e3f2311fa42d4,Egyptian,"Q1: هل شكل العروسة دي تشبه الأراجوز أو المهرج؟
Q2: الخيوط الي بتحرك العروسة باينة في الصورة؟
Q3: العروسة الماريونيت محطوطة على الأرض ولا على ترابيزة؟
Q4: كان فيه عرايس ماريونيت تانية في المكان؟
Q5: كان فيه شخص مدرب تحريك العرايس الماريونيت؟","A1: لا شكلها مختلف كأنها لشخصية قديمة
A2: باين خيط واحد علة ايد واحدة
A3: محطوطة على أرض وساندة على ترابيزة
A4: واضح أن في عروستين على الترابيزة لكن مش باينين أوي
A5: مفيش أشخاص ظاهرة لكن باين ظله","A1: تشبه الأراجوز
A2: لا
A3: على ترابيزة
A4: لا
A5: لا",1.84
6e1ecb88bb346bc4791295cfd5c16630,Egyptian,"Q1: فى أشخاص ماشيين  باينين فى الصورة غير الجناينى ؟
Q2: فى أشخاص راكبين العربية إلى بتتحرك جوة المنتجع ولا لا ؟
Q3: كم عدد المبانى إلى ظاهرة فى الصورة ؟
Q4: فى أى يفط ظاهرة فى الصورة  بتبين إسم المنتجع أو فين؟
Q5: مبانى المنتجع كام دور  ؟","A1: لا الممر كله فاضي خالص والناس بعيدة أوي
A2: لا العربيتين واقفين راكنين فاضيين
A3: لا المباني كتير أوي متتعدش
A4: لا مفيش أي يفط ظاهرة
A5: مباني المنتجع أغلبها دورين وسقف","A1: لا
A2: لا
A3: عدد المبانى ٤
A4: مفيش يفط ظاهرة
A5: مباني المنتجع دورين",2.65
9ea51d6a7a05185e4a8e25ca9683fbac,Egyptian,"Q1: السفينة دي لونها ايه بالظبط؟
Q3: السفينة مش مكتوب عليها أي حاجة؟
Q4: الراجل واقف على أرض شكلها ايه؟
Q5: العلم دا بتاع ايه أو شكله ايه؟","A1: السفينة لونها أبيض وأبوابها بني
A3: مكتوب اسمها بحروف انجليزي لكن مش واضحة
A4: أرض صخرية شط على الميا
A5: علم أزرق سادة مش مميز","A1: السفينة لونها أبيض مع شوية أزرق
A3: لا، السفينة مش مكتوب عليها أي حاجة
A4: الراجل واقف على أرض مائية
A5: العلم لونه أزرق",2.71
d845245a395fee5e524116f364c71bd8,Egyptian,"Q1: الصورة فيها أي أشخاص موجودين؟
Q2: ايه شكل الراس الفرعونية اللي في التمثال الأولاني؟
Q3: في الخلفية في سور حجري ولا اتنين؟
Q4: في أي نقوشات تانية موجودة على حيطان المعبد؟
Q5: المعبد سقفه مفتوح ولا مقفول؟","A1: لا يوجد اشخاص في الصورة
A2: راس بشرية لكن النسب بتاعتها مختلفة .. لكنها مش راس حيوانية
A3: سور لكن من مستويين مختلفين
A4: في نقش بسيط على الحيطة اللي ع الشمال
A5: المعبد سقفه مفتوح على السما","A1: لا
A2: شكلها مميز وبيكون فيه تفاصيل دقيقة
A3: في سور حجري واحد
A4: مفيش تفاصيل عن النقوشات
A5: سقف المعبد مفتوح",4.74
fee170e03e856b0b4b56d7451cef03af,Egyptian,"Q1: البنت شكلها حوالي كام سنة؟
Q2: ممكن توصف ايه شكل لبس البنت؟
Q3: الصورة دي لبحيرة من بحيرات الملح؟
Q4: الصورة متصورة في انهي وقت في اليوم؟
Q5: في أي عربيات أو أشخاص تانية في الصورة؟","A1: شابة صغيرة لكن مش واضح السن
A2: قميص ابيض وجيبة سودة مخططة ابيض
A3: اه الصورة دي لبحيرة منهم
A4: الصورة دي متصورة في النهار
A5: لا مفيش اي عربية في الصورة","A1: حوالي 15-20 سنة
A2: لبسها كاجوال، بلوزة بيضاء وتنورة مخططة
A3: أيوة، الصورة لبحيرة من بحيرات الملح
A4: الصورة متصورة في وقت العصر
A5: مفيش عربيات أو أشخاص تانية في الصورة",2.99
c3bb279194525c9b83d2969033c32d9b,Egyptian,"Q1: العمارات اللي على النيل منظمة ولا عشوائية؟
Q2: ايه لون وشكل المركب الصغيرة؟
Q3: ايه لون الباخرة في النيل؟
Q4: ايه مباني القاهرة المشهورة اللي باينة؟
Q5: الفندق دا ظاهر اسمه ايه؟","A1: منظمة وبعضها فنادق مشهورة بالفعل
A2: لونه ابيض ومركب شراعي بسيط
A3: لونها ابيض وفيها شبابيك ازاز ملون غامق
A4: فندق جراند تاورز وفندق الفورسيزونز
A5: الفندق اسمه فندق جراند نايل تاورز","A1: منظمة
A2: لونها أبيض وشكلها صغير
A3: لونها أبيض
A4: فندق الفورسيزونز
A5: فندق شيراتون",2.3
4456fbaded5fc1f14844eab16e21f38c,Egyptian,"Q1: مفيش أي بوستر في القاعة بيقول ايه الحدث؟
Q2: ايه لون الكراسي الجلد اللي في القاعة؟
Q3: القاعة متدرجة بسلالم ولا ارتفاع واحد؟
Q4: الولد الصغير اللي قدام سنه أد ايه؟
Q5: ايه تعابير وش الناس في الصورة؟","A1: فى بوستر على الشمال مش واضح كلامه  ولا حتى الشرح إلى على البورد مش  واضح فى التصوير   .
A2: الكراسى إلى فى القاعة لونها إسود كلها .
A3: القاعة بإرتفاع واحد مافيش سلالم فى القاعة .
A4: الولد باين من ظهره وباين جزء من وشه بسيط جدا فغالبا هو فى سن الإتناشر .
A5: أغلب الناس من ظهرهم فمش هنعرف تعبيرات وشهم وفى اتنين ظاهرين من الجنب بيتكلموا مع بعض شكلهم بيتكلموا فى موضوع ومركزين .","A1: مفيش بوستر في القاعة
A2: لون الكراسي الجلد أسود
A3: القاعة ارتفاع واحد
A4: الولد الصغير قدامه حوالي 5 سنين
A5: تعابير وش الناس مركزة وبتسمع",2.91
257707172f87c5a76fab4e41f3e06a43,Egyptian,"Q1: ايه لون اليافطة والكتابة اللي عليها؟
Q2: الصورة متصورة بالنهار ولا بالليل؟
Q3: ايه شكل الراجل اللي واقف يقشر عيدان القصب؟
Q4: الشارع شكله نضيف ومرصوف ولا مبهدل؟
Q5: ايه نوع المطعم اللي قدامه موتوسيكل؟","A1: لون اليافطة برتقانى مجرب شوية ومكتوب عليها مرطبات السيدة زينب وكمان مكتوب عليها اللهم صلى ويدبارك على سيدنا محمد وعلى أل سيدنا محمد عدد كمال الله وكما يليق بكماله.
A2: الصورة متصورة بالنهار وواضح انها غالبا اتصورت فى وقت الظهر للعصر .
A3: الراجل لونه أسمرانى شويه و شكله فى حدودو الأربعين سنة ولابس جلابيه لبنى فاتح وبلوزه تحته رصاصى  وشعره على ورا ويدقن صغيرة وقاعد يقشر القصب ومركز .
A4: الشارع شكله مبهدل ومش مرصوف ده شارع ترابى زى ماتقال فى الوصف .
A5: شكله مطعم مشويات لأن الراجل واقف يشوى على الشواية بالريشة .","A1: اليافطة لونها بني والكتابة عليها بيضة
A2: الصورة متصورة بالنهار
A3: الراجل لابس جلابية وواقف جنب عيدان القصب
A4: الشارع شكله نضيف ومرصوف
A5: نوع المطعم قدامه موتوسيكل هو مطعم كشري",4.96
5caad326b734225902ab1b03b3856bcc,Egyptian,"Q1: ظاهر في الصورة مشرفين بيساعدوا زوار المكتبة؟
Q2: هل دواليب الكتب ظاهرة في الصورة؟
Q3: بوابة الدخول باينة في الصورة؟
Q4: دواليب الأمانات ظاهرة في الصورة؟
Q5: هل فيه أطفال موجودين ولا كلهم شباب وكبار؟","A1: لا مافيش أى مشرفين ظاهرين فى الصورة  بيساعدوا الزوار .
A2: اه  فى دواليب كتب  كتير ظاهرة فى الصورة .
A3: لا بوابة الدخول مش ظاهرة فى الصورة .
A4: لا مش باين دواليب الامانات فى الصورة كل إلى بابن دواليب الكتب .
A5: لا مافيش أطفال إلى باين فى الصورة شباب .","A1: لا
A2: أيوة
A3: لا
A4: لا
A5: كلهم شباب وكبار",3.48
74efa1362df52339d7d632c357de042a,Egyptian,"Q1: ايه ألوان المباني الأثرية في المنطقة؟
Q2: ايه لون اليافطة والكتابة عليها؟
Q3: ممكن توصف لبس البياع والأشخاص؟
Q4: ايه نوع الأكل اللي على عربية الأكل؟
Q5: الصورة متصورة في أنهي وقت في اليوم؟","A1: المبانى إلى على اليمين لونها رصاصى غامق فى رصاصى فاتح  إلى على الشمال لونها بيج فى أحمر طوبى  .
A2: اليافطة لونها أسمر والكتابة إلى عليها لونها بيج .
A3: البياع لابس تيشرت بكم لونه برتقانى والأشخاص واحد جلابيه سوده راجل كبير وست كبيرة جلابية سوده .
A4: الأمل فول وطعميه وبتنجان وخيار .
A5: الصورة بالنهار غالبا قبل المغرب  لأن الشمس مش قوية .","A1: ألوان المباني الأثرية في المنطقة بتكون غالباً بني ورمادي.
A2: اليافطة لونها أخضر والكتابة عليها بيضة.
A3: لبس البياع والأشخاص غالباً أبيض أو ملون، وفيه ناس لابسة جلابيب.
A4: نوع الأكل على عربية الأكل ممكن يكون شاورما أو فول.
A5: الصورة متصورة في وقت الصبح.",2.66
9407cc1d7a994764e2bdd42734170ca1,Egyptian,"Q1: الطبال تعابير وشه عامل ازاي؟
Q2: مش ظاهر أن في أي حد تاني معاهم على المسرح؟
Q3: الضوء اللي متسلط عليهم لونه ايه؟
Q4: في أي علامة دا عرض ايه أو مهرجان ايه؟
Q5: الصورة متصورة من قريب ولا من بعيد؟","A1: الطبال مركز فى التطبيل على الأله .
A2: هو فى شخص باين إيده بيعزف على  الجيتار بس مش باين وشه .
A3: الضوء إلى متسلط عليهم برتقانى .
A4: لا مافيش أى علامة خالص تدل ده مهرجان أو إيه بالظبط.
A5: الصورة متصورة من قريب مش من بعيد .","A1: الطبال تعابيره هادية ومركز في العزف
A2: لا، مش ظاهر أي حد تاني معاهم على المسرح
A3: الضوء اللي متسلط عليهم لونه برتقالي وأخضر
A4: مفيش علامة واضحة على العرض أو المهرجان
A5: الصورة متصورة من قريب",2.47
198085a2466bae56583c62aa29948d4e,Egyptian,"Q1: الطريق عرضه كام حارة تقريبا؟
Q2: الطريق متصور من الجنب وعمودي على زاوية التصوير، ولا متصور من النص وظاهر  قدام الكاميرا بالطول؟
Q3: الحجارة دي شكلها منتظم ولا عشوائي؟
Q4: الجبل لونه فاتح ولا غامق؟
Q5: في أي حاجة مكتوبة في أي جزء من الصورة؟","A1: الطريق عرضه حارة واحدة بس .
A2: متصور من قدام الطريق مش من الجنب وظاهر قدام الكاميرا بالطول .
A3: إلى حد ما الحجارة الى عامله السور منتظمة  بس متبهدل بسبب الزمن .
A4: الجبل لونه  بيج فاتح  فى الصورة .
A5: لا مافيش أى حاجه مكتوبة فى الصورة .","A1: الطريق عرضه حارتين تقريبا
A2: متصور من النص وظاهر قدام الكاميرا بالطول
A3: الحجارة شكلها عشوائي
A4: الجبل لونه فاتح
A5: مفيش حاجة مكتوبة في أي جزء من الصورة",2.35
12d76adc3c94403f1782b4940b855e94,Egyptian,"Q1: الصورة متصورة في أنهي وقت في اليوم؟
Q2: ايه اللي بيوضح أننا في منتجعات سهل حشيش؟
Q3: السور دا حديد ولا مبني؟
Q4: الجنايني عمره أد ايه تقريبا؟
Q5: في أي مراكب ظاهرة في البحر؟","A1: الصورة متصورة بالنهار وغالبا وقت الظهر لأن الشمس قوية .
A2: مافيش أى حاجه تدل أن المنتجع من منتجعات سهل حشيش .
A3: السور مبنى طوب وفوقة سور حديدى صغير .
A4: مش هنعرف تقريبا عمره كام لأن  مش باين وشه لأن وشه مضلم فى الصورة .
A5: لا مافيش مراكب ظاهرة فى الصورة .","A1: الصورة متصورة في وقت النهار
A2: وجود النخيل والمباني المعمارية المميزة
A3: السور مبني
A4: الجنايني عمره حوالي 30 سنة
A5: في مراكب صغيرة ظاهرة في البحر",4.34
4e130a5bbbc7d250dbd565db2e2960cd,Egyptian,"Q1: هل باين من الصورة إذا كان المحل بتاع الراجل؟
Q2: الراجل أسمر كأنه من النوبة ولا أفتح؟
Q3: ايه حجم واون التلاجة في المحل؟
Q4: في يافطة أو حاجة محطوطة فوق المحل؟
Q5: الصورة بالنهار ولا بالليل ؟","A1: لا مش باين أى حاجه تدل إذا كان الراجل صاحب المحل أو لا .
A2: لا الراجل أفتح من النوبة يعنى لونه أغمق من القمحى.
A3: التلاجة حجمها وسط ولونها أبيض .
A4: لا المحل مش باين فى يفطة لأن الصورة  متصوره من جوه المحل .
A5: مش باين متصوره فى النهار ولا بالليل لأن الصورة متصورة من جوه المحل .","A1: مش باين
A2: أسمر
A3: مش باين
A4: لا
A5: بالنهار",4.32
b92537ee80834a9cd010c0cb13ba8edb,Egyptian,"Q1: الصورة متصورة الصبح ولا بليل؟
Q2: الناس اللي في الصورة لابسين صيفي ولا شتوي؟
Q3: الشارع دا زحمة ولا فاضي؟
Q4: في أي يُفط ظاهرة في الصور؟
Q5: المباني دي كلها بارتفاع واحد ولا ارتفاعات مختلفة؟","A1: الصورة متصورة الصبح بس النور مش جامد
A2: الناس في الصورة لابسين صيفي
A3: لا الشارع فاضي مفيهوش ناس كتير
A4: اه في يافطة لتاكي فوق عمارة
A5: لا المباني ارتفاعات مختلفة مش أد بعض","A1: الصورة متصورة الصبح
A2: الناس لابسين صيفي
A3: الشارع فاضي
A4: في علم مصر
A5: ارتفاعات مختلفة",2.58
30b3004f857787ef58b17f3714c1623f,Egyptian,"Q1: النيل لونه إيه فى الصورة ؟
Q2: البواخر السياحية فاضية ولا عليها ناس ؟
Q3: المركب الصغيرة كانت واقفة ولا ماشية فى النيل ؟
Q4: كام مبنى ظاهر ورا الشط ؟
Q5: ظاهر السياح كان بيعملوا  إيه على المركب ؟","A1: النيل لونه أزرق مايل شوية للرمادي
A2: لا في الأغلب فاضية مش باين عليها حد
A3: لا المركب الصغيرة كانت ماشية
A4: ظاهر من قريب اتنين لكن وراهم كتير
A5: السياح قاعدين بيبصوا على النيل","A1: لونه أزرق
A2: عليها ناس
A3: ماشية
A4: فيه 6 مباني
A5: كانوا بيتصوروا",2.51
856852cc71df2049365a1cd2dfef7234,Egyptian,"Q1: البحيرة الماية بتاعتها شكلها صافي ولا عكر؟
Q2: في أي زرع ظاهر في الصورة؟
Q3: في أي أشخاص في الصورة؟
Q4: المركب دي حجمها قد ايه؟
Q5: هل باين جزء كبير من البحيرة ولا متصورة من مسافة قريبة؟","A1: البحيرة الماية بتاعتها شكلها صافي
A2: لا مفيش أي زرع خالص
A3: لا مفيش أي أشخاص خالص
A4: المركب حجمها متوسط مش كبير أوي
A5: اه باين جزء كبير أوي من البحيرة","A1: شكلها صافي
A2: مفيش زرع ظاهر
A3: مفيش أشخاص في الصورة
A4: حجمها مش واضح
A5: باين جزء كبير من البحيرة",2.38
82d7e36a6c2967c28ff710d444760114,Egyptian,"Q1: لون الكلمة إلى مكتوبة بالانجليزى الموجود على التيشرت إيه؟
Q2: الناس إلى قاعدين على الطربيزات أعمارهم فى حدود كام؟
Q3: كام طربيزة ظاهرة فى الصورة ؟
Q4: عمال الكافيتريا كانوا ظاهرين فى الصورة ؟
Q5: الطربيزات والكراسى إلى ظاهرين فى الصورة لونهم إيه ؟","A1: لون الكلمة المكتوبة بالانجليزي أبيض
A2: الناس أعمارها تقريبا تلاتينات وأربعينات
A3: تقريبا في تلات ترابيزات ورا الراجل
A4: اه كان اتنين ظاهرين ورا
A5: الترابيزات لونها مش باين لكن الكراسي معدن أخضر والشلت صفرا","A1: برتقالي
A2: فى حدود 20-30 سنة
A3: طربيزتين
A4: لا
A5: لونهم بيج",2.47
54174807d9ccd253252d1a882cf1f883,Egyptian,"Q1: لون قزاز الكلية لونه إيه ؟
Q2: مبنى الكلية كام دور تقريبا ؟
Q3: فى مبانى تانية ظاهرة فى الصورة؟
Q4: كام عربية تقريبا ظاهرة فى الصورة؟
Q5: الشباب إلى على السلم بيعملوا إيه ؟","A1: لونه أزرق غامق وفي الشمس لبني
A2: مبنى الكلية 6 أدوار مع الأرضي
A3: لا مبنى الكلية بس لوحده
A4: حوالي تقريبا 20 عربية موجودين
A5: في ناس طالعة وناس نازلة وناس قاعدة","A1: لون قزاز الكلية شفاف
A2: المبنى حوالي 5 دور
A3: أيوه، في مباني تانية ظاهرة
A4: في حوالي 3 عربيات ظاهرة
A5: الشباب على السلم بيكلموا مع بعض",2.91
16bdd968f383935ccab1ffe639a32f80,Egyptian,"Q1: المراكب اللي راكنة ألوانها ايه؟
Q2: في أي حاجة مميزة في تصميم الحنطور؟
Q3: تاندة الحنطور دي لونها ايه؟
Q4: الزرع دا أعشاب ولا شجر ولا ايه؟
Q5: الصورة جايبة الحنطور من قدام ولا من الجنب؟","A1: المراكب لونها معظمه أبيض مش غامق
A2: لا مفيش أي حاجة مميزة هو الحنطور الأسود وزينته الدهبي
A3: لونها أسود وفيها على الحروف دهبي
A4: شط أشجار قصيرة وشط الناحية التانية عليه أشجار أكبر
A5: الصورة جايبة الحنطور من الجنب","A1: المراكب ألوانها مش واضحة في الصورة
A2: الحنطور تصميمه تقليدي ومفتوح من فوق
A3: تاندة الحنطور لونها أسود
A4: الزرع دا أعشاب
A5: الصورة جايبة الحنطور من الجنب",3.2
a7a52688375ad40ae4ac61716dd3bed3,Egyptian,"Q1: البيوت اللي في الخلفية شكلها ايه؟
Q2: هل في أي أشخاص ظاهرين في الصورة؟
Q3: الصورة متصورة من على الأرض ولا على ارتفاع؟
Q4: في طريق ظاهر في منطقة الهرم ولا كلها صحرا؟
Q5: الأهرامات اللي مش متساوية دي عددها قد ايه؟","A1: البيوت شكلها عمارات عادية بتاعت الجيزة
A2: لا مفيش أي أشخاص في الصورة
A3: الصورة متصورة من على الأرض
A4: لا المنطقة كلها صحرا من غير طريق
A5: ظاهر منها تلاتة على الشمال واتنين على اليمين","A1: البيوت في الخلفية شكلها بسيط وصغير
A2: لا، مفيش أي أشخاص ظاهرين في الصورة
A3: الصورة متصورة من على ارتفاع
A4: لا، مفيش طريق ظاهر، كلها صحرا
A5: عدد الأهرامات اللي مش متساوية هو 3",2.4
9f79a17978e32d1da496df2fdd4ef26d,Egyptian,"Q1: الناس لبسها صيفي ولا شتوي؟
Q2: الناس بتتحرك ناحية الهرم اللي في الصورة؟
Q3: في كام امين شرطة واقف؟
Q4: جودة الصورة القديمة تتعرف من الالوان الباهتة؟
Q5: زاوية التصوير بالنسبة للهرم من تحت لفوق؟","A1: الناس لبسها صيفي شكله خفيف
A2: الناس بتتحرك في إتجاهات مختلفة
A3: في تلاتة واقفين واتنين قاعدين
A4: شكل ألوان الصورة بيقول أنها من التسعينات أو أقدم
A5: زاوية التصور من على الأرض","A1: لبسها صيفي
A2: أيوة
A3: مفيش
A4: أيوة
A5: من تحت لفوق",3.47
7301c86075a299df6351693a5943ef3e,Egyptian,"Q1: كان فى طلبة داخلين من باب الكلية أو خارجين ؟
Q2: شكل المبانى الموجودة ورا الكلية إيه؟
Q3: لون اليافطة إلى مكتوب عليها كلية الدراسات الإسلامية ؟
Q4: كام عربية ظاهرة فى الشارع ؟
Q5: المبنى الصغير متعلق عليه يافطة أو أى حاجه تدل هو إيه ؟","A1: لا كان في شخص شكله خايف خارج
A2: شكل المباني عمارات متمحرة أو الطوب الأحمر
A3: لون اليافطة برتقالي في أصفر
A4: تلات عربيات ظاهرين على اليمين
A5: في يافطة صغيرة ممسوحة شوية","A1: في طلبة خارجين
A2: المبانى شكلها عادي ومبنية من الطوب
A3: اليافطة لونها أصفر
A4: في عربيتين ظاهرتين
A5: المبنى الصغير متعلق عليه يافطة تدل إنه كلية الدراسات الإسلامية",3.15
626e4d053916c48fb3fc54327fa7bbc0,Egyptian,"Q1: كام عمارة ظاهرين فى الصورة ؟
Q2: هل فى أشجار أو زرع على الطريق ؟
Q3: هل فى عربيات أو أشخاص ظاهرين فى الصورة ؟
Q4: هل فى عواميد نور ظاهرة فى الصورة ؟
Q5: فى أى يفط موجودة على الكوبرى ظاهرة فى الصورة ؟","A1: فيه حوالي 11 عمارة ظاهرين في الصورة.
A2: لأ، مفيش أي أشجار أو زرع على الطريق.
A3: مفيش عربيات أو أشخاص ظاهرين في الصورة.
A4: مش ظاهر في الصورة عواميد نور.
A5: مفيش أي يفط على الكوبري.","A1: خمسة عمارات
A2: لا
A3: لا
A4: لا
A5: لا",2.46
65d2db6b494c46b99fde16c449b8cb3b,Egyptian,"Q1: الصورة متصورة بالنهار ولا بالليل؟
Q2: في أي أشخاص في الصورة؟
Q3: ايه ألوان الصخور الزاهية الموجودة؟
Q4: الصورة متصورة من قريب ولا من بعيد؟
Q5: مفيش أي مباني أو مراكب؟","A1: الصورة دي كانت متصورة بالنهار.
A2: مفيش أي أشخاص في الصورة.
A3: الصخور الزاهية دي ألوانها بني ورمادي.
A4: الصورة دي متاخدة من قريب.
A5: مفيش أي مباني أو مراكب في الصورة.","A1: بالنهار
A2: مفيش أشخاص
A3: مفيش ألوان زاهية
A4: من بعيد
A5: مفيش مباني أو مراكب",2.42
4ceb42599b045b54b05b34fe61949971,Egyptian,"Q1: ايه لون المبنى اللي في الصحرا؟
Q2: في حاجة باينة جوا الفتحات في المبنى؟
Q3: المبنى المفرغ شكله اسطوانة برضه ولا مختلف؟
Q4: في أي ناس في الصورة أو في العربية الربع نقل؟
Q5: في شجر أو زرع من الموجود في الصحرا أو أي يفط؟","A1: المبنى ألوانه متدرجة بدرجات اللون البني مع أخضر فاتح.
A2: مفيش حاجة باينة جوا فتحات المبنى.
A3: المبنى ده المفرغ شكله مستطيل.
A4: فيه راجل واقف تحت المبنى الحجري قدام فتحة من الفتحات.
A5: مفيش أي شجر أو زرع أو يفط موجودة.","A1: المبنى لونه رمادي
A2: في حاجة باينة جوا الفتحات
A3: المبنى المفرغ شكله مختلف
A4: في عربية ربع نقل بس مفيش ناس باينة
A5: مفيش شجر أو زرع في الصحرا",2.84
64d4e1aafd4bfefbb64deef8281e604a,Egyptian,"Q1: الصورة عموما بالأبيض والأسود ولا ملونة؟
Q2: ايه تعبير وش الرئيس السادات؟
Q3: في علم مصر محطوط قدامه أو وراه؟
Q4: الراجل اللي واقف وراه شكله حارس؟
Q5: في اي حاجة تانية محطوطة على الترابيزة قدامه؟","A1: الصورة دي متصورة أبيض وأسود.
A2: تعبيرات وش الرئيس السادات واضح عليها الاستنكار.
A3: علم مصر مش ظاهر في الصورة.
A4: الراجل اللي واقف وراه غالبا حارس.
A5: مفيش حاجة تانية محطوطة قدامه غير المايكات وكاس المياه.","A1: الأبيض والأسود
A2: مش واضح
A3: قدامه
A4: مش واضح
A5: كأس مية",3.25
e2267e071de426a980d5c5cc3787e141,Egyptian,"Q1: الصورة كانت متصورة في النهار؟
Q2: المرسي ده عليه ارصفة خشبية؟
Q3: التصوير للنيل والبواخر كان من انهي زاوية؟
Q4: البواخر كان عليها ناس باينين؟
Q5: خلفية الشجر والنخل كان ورا المرسي ولا الناحية التانية على البر التاني؟","A1: الصورة دي كانت متصورة بالنهار.
A2: أيوه، المرسى عليه أرصفة خشبية.
A3: التصوير للنيل والبواخر من واجهة أمامية.
A4: البواخر مفيش عليها ناس باينين.
A5: خلفية الشجر والنخل موجودة ورا المرسى.","A1: أيوة
A2: أيوة
A3: من ناحية المية
A4: لا
A5: ورا المرسي",1.85
c395359e1ea7dea9d007583b8c67597d,Egyptian,"Q1: قبة الكنيسة دي ظاهر عليها صليب؟
Q2: الدير في الصحرا لونه ايه؟
Q3: مبنى الدير حجمه أد ايه تقريبا؟
Q4: السور عالي ولا واطي ؟
Q5: الصورة في انهي وقت في اليوم؟","A1: قبة الكنيسة ظاهر عليها الصليب.
A2: الدير في الصحرا لونه أصفر بيچ.
A3: مبنى الدير ارتفاعه عالي وعرضه صغير.
A4: السور حوالين الدير ارتفاعه متوسط.
A5: الصورة دي كانت متصورة بالنهار.","A1: لا
A2: لون الدير مش واضح
A3: حجمه كبير
A4: السور عالي
A5: الصورة في وقت العصر",3.96
